   Time             Pg                Vg                Vr                Qg              
 1.910000000E-003  4.277143408E-002  2.498910482E+002  2.051647694E+002  1.001822386E+000 
 1.920000000E-003  4.396351249E-002  2.505185973E+002  2.060450771E+002  1.001822386E+000 
 1.930000000E-003  4.518227721E-002  2.511425861E+002  2.069224565E+002  1.001822386E+000 
 1.940000000E-003  4.642817750E-002  2.517630055E+002  2.077968951E+002  1.001822386E+000 
 1.950000000E-003  4.770166757E-002  2.523798468E+002  2.086683805E+002  1.001822386E+000 
 1.960000000E-003  4.900320659E-002  2.529931013E+002  2.095369001E+002  1.001822386E+000 
 1.970000000E-003  5.033325875E-002  2.536027601E+002  2.104024419E+002  1.001822386E+000 
 1.980000000E-003  5.169229323E-002  2.542088147E+002  2.112649933E+002  1.001822386E+000 
 1.990000000E-003  5.308078428E-002  2.548112565E+002  2.121245422E+002  1.001822386E+000 
 2.000000000E-003  5.449921120E-002  2.554100768E+002  2.129810763E+002  1.001822386E+000 
 2.010000000E-003  5.594805835E-002  2.560052671E+002  2.138345835E+002  1.001822386E+000 
 2.020000000E-003  5.742781522E-002  2.565968191E+002  2.146850516E+002  1.001822386E+000 
 2.030000000E-003  5.893897639E-002  2.571847242E+002  2.155324686E+002  1.001822386E+000 
 2.040000000E-003  6.048204160E-002  2.577689742E+002  2.163768224E+002  1.001822386E+000 
 2.050000000E-003  6.205751573E-002  2.583495607E+002  2.172181010E+002  1.001822386E+000 
 2.060000000E-003  6.366590886E-002  2.589264755E+002  2.180562924E+002  1.001822386E+000 
 2.070000000E-003  6.530773625E-002  2.594997104E+002  2.188913848E+002  1.001822386E+000 
 2.080000000E-003  6.698351836E-002  2.600692572E+002  2.197233662E+002  1.001822386E+000 
 2.090000000E-003  6.869378092E-002  2.606351079E+002  2.205522249E+002  1.629318480E+000 
 2.100000000E-003  7.043905487E-002  2.611972543E+002  2.213779491E+002  1.629318480E+000 
 2.110000000E-003  7.221987644E-002  2.617556886E+002  2.222005269E+002  1.629318480E+000 
 2.120000000E-003  7.403678715E-002  2.623104027E+002  2.230199469E+002  1.629318480E+000 
 2.130000000E-003  7.589033382E-002  2.628613888E+002  2.238361972E+002  1.629318480E+000 
 2.140000000E-003  7.778106856E-002  2.634086391E+002  2.246492663E+002  1.629318480E+000 
 2.150000000E-003  7.970954887E-002  2.639521458E+002  2.254591426E+002  1.629318480E+000 
 2.160000000E-003  8.167633756E-002  2.644919011E+002  2.262658147E+002  1.629318480E+000 
 2.170000000E-003  8.368200283E-002  2.650278974E+002  2.270692710E+002  1.629318480E+000 
 2.180000000E-003  8.572711826E-002  2.655601270E+002  2.278695002E+002  1.629318480E+000 
 2.190000000E-003  8.781226284E-002  2.660885825E+002  2.286664909E+002  1.629318480E+000 
 2.200000000E-003  8.993802096E-002  2.666132563E+002  2.294602317E+002  1.629318480E+000 
 2.210000000E-003  9.210498247E-002  2.671341409E+002  2.302507113E+002  1.629318480E+000 
 2.220000000E-003  9.431374263E-002  2.676512289E+002  2.310379186E+002  1.629318480E+000 
 2.230000000E-003  9.656490221E-002  2.681645130E+002  2.318218423E+002  1.629318480E+000 
 2.240000000E-003  9.885906741E-002  2.686739859E+002  2.326024713E+002  1.629318480E+000 
 2.250000000E-003  1.011968500E-001  2.691796404E+002  2.333797946E+002  1.629318480E+000 
 2.260000000E-003  1.035788671E-001  2.696814692E+002  2.341538009E+002  1.629318480E+000 
 2.270000000E-003  1.060057415E-001  2.701794652E+002  2.349244795E+002  1.629318480E+000 
 2.280000000E-003  1.084781014E-001  2.706736214E+002  2.356918192E+002  1.629318480E+000 
 2.290000000E-003  1.109965808E-001  2.711639307E+002  2.364558092E+002  1.629318480E+000 
 2.300000000E-003  1.135618189E-001  2.716503862E+002  2.372164387E+002  1.629318480E+000 
 2.310000000E-003  1.161744607E-001  2.721329809E+002  2.379736968E+002  1.629318480E+000 
 2.320000000E-003  1.188351567E-001  2.726117080E+002  2.387275728E+002  1.629318480E+000 
 2.330000000E-003  1.215445632E-001  2.730865607E+002  2.394780559E+002  1.629318480E+000 
 2.340000000E-003  1.243033417E-001  2.735575323E+002  2.402251355E+002  1.629318480E+000 
 2.350000000E-003  1.271121597E-001  2.740246160E+002  2.409688010E+002  2.469567705E+000 
 2.360000000E-003  1.299716901E-001  2.744878051E+002  2.417090418E+002  2.469567705E+000 
 2.370000000E-003  1.328826116E-001  2.749470932E+002  2.424458473E+002  2.469567705E+000 
 2.380000000E-003  1.358456084E-001  2.754024737E+002  2.431792072E+002  2.469567705E+000 
 2.390000000E-003  1.388613705E-001  2.758539401E+002  2.439091110E+002  2.469567705E+000 
 2.400000000E-003  1.419305935E-001  2.763014861E+002  2.446355482E+002  2.469567705E+000 
 2.410000000E-003  1.450539788E-001  2.767451051E+002  2.453585087E+002  2.469567705E+000 
 2.420000000E-003  1.482322332E-001  2.771847910E+002  2.460779820E+002  2.469567705E+000 
 2.430000000E-003  1.514660695E-001  2.776205375E+002  2.467939581E+002  2.469567705E+000 
 2.440000000E-003  1.547562061E-001  2.780523384E+002  2.475064267E+002  2.469567705E+000 
 2.450000000E-003  1.581033672E-001  2.784801876E+002  2.482153776E+002  2.469567705E+000 
 2.460000000E-003  1.615082825E-001  2.789040789E+002  2.489208009E+002  2.469567705E+000 
 2.470000000E-003  1.649716877E-001  2.793240064E+002  2.496226864E+002  2.469567705E+000 
 2.480000000E-003  1.684943241E-001  2.797399641E+002  2.503210243E+002  2.469567705E+000 
 2.490000000E-003  1.720769388E-001  2.801519460E+002  2.510158045E+002  2.469567705E+000 
 2.500000000E-003  1.757202846E-001  2.805599464E+002  2.517070172E+002  2.469567705E+000 
 2.510000000E-003  1.794251202E-001  2.809639594E+002  2.523946527E+002  2.469567705E+000 
 2.520000000E-003  1.831922098E-001  2.813639793E+002  2.530787010E+002  2.469567705E+000 
 2.530000000E-003  1.870223238E-001  2.817600003E+002  2.537591526E+002  2.469567705E+000 
 2.540000000E-003  1.909162381E-001  2.821520170E+002  2.544359976E+002  2.469567705E+000 
 2.550000000E-003  1.948747343E-001  2.825400236E+002  2.551092266E+002  2.469567705E+000 
 2.560000000E-003  1.988986000E-001  2.829240147E+002  2.557788299E+002  2.469567705E+000 
 2.570000000E-003  2.029886286E-001  2.833039849E+002  2.564447980E+002  2.469567705E+000 
 2.580000000E-003  2.071456192E-001  2.836799286E+002  2.571071214E+002  2.469567705E+000 
 2.590000000E-003  2.113703767E-001  2.840518407E+002  2.577657908E+002  2.469567705E+000 
 2.600000000E-003  2.156637120E-001  2.844197157E+002  2.584207968E+002  2.469567705E+000 
 2.610000000E-003  2.200264415E-001  2.847835485E+002  2.590721301E+002  3.535928765E+000 
 2.620000000E-003  2.244593878E-001  2.851433339E+002  2.597197813E+002  3.535928765E+000 
 2.630000000E-003  2.289633791E-001  2.854990668E+002  2.603637414E+002  3.535928765E+000 
 2.640000000E-003  2.335392494E-001  2.858507421E+002  2.610040011E+002  3.535928765E+000 
 2.650000000E-003  2.381878387E-001  2.861983548E+002  2.616405514E+002  3.535928765E+000 
 2.660000000E-003  2.429099926E-001  2.865419000E+002  2.622733832E+002  3.535928765E+000 
 2.670000000E-003  2.477065628E-001  2.868813729E+002  2.629024874E+002  3.535928765E+000 
 2.680000000E-003  2.525784067E-001  2.872167685E+002  2.635278553E+002  3.535928765E+000 
 2.690000000E-003  2.575263874E-001  2.875480821E+002  2.641494779E+002  3.535928765E+000 
 2.700000000E-003  2.625513742E-001  2.878753090E+002  2.647673463E+002  3.535928765E+000 
 2.710000000E-003  2.676542418E-001  2.881984446E+002  2.653814518E+002  3.535928765E+000 
 2.720000000E-003  2.728358712E-001  2.885174843E+002  2.659917856E+002  3.535928765E+000 
 2.730000000E-003  2.780971490E-001  2.888324234E+002  2.665983391E+002  3.535928765E+000 
 2.740000000E-003  2.834389675E-001  2.891432576E+002  2.672011036E+002  3.535928765E+000 
 2.750000000E-003  2.888622251E-001  2.894499825E+002  2.678000706E+002  3.535928765E+000 
 2.760000000E-003  2.943678259E-001  2.897525936E+002  2.683952316E+002  3.535928765E+000 
 2.770000000E-003  2.999566800E-001  2.900510867E+002  2.689865781E+002  3.535928765E+000 
 2.780000000E-003  3.056297031E-001  2.903454576E+002  2.695741017E+002  3.535928765E+000 
 2.790000000E-003  3.113878170E-001  2.906357020E+002  2.701577941E+002  3.535928765E+000 
 2.800000000E-003  3.172319491E-001  2.909218158E+002  2.707376469E+002  3.535928765E+000 
 2.810000000E-003  3.231630327E-001  2.912037950E+002  2.713136519E+002  3.535928765E+000 
 2.820000000E-003  3.291820070E-001  2.914816355E+002  2.718858010E+002  3.535928765E+000 
 2.830000000E-003  3.352898170E-001  2.917553334E+002  2.724540859E+002  3.535928765E+000 
 2.840000000E-003  3.414874135E-001  2.920248848E+002  2.730184987E+002  3.535928765E+000 
 2.850000000E-003  3.477757531E-001  2.922902859E+002  2.735790313E+002  3.535928765E+000 
 2.860000000E-003  3.541557984E-001  2.925515329E+002  2.741356758E+002  3.535928765E+000 
 2.870000000E-003  3.606285175E-001  2.928086222E+002  2.746884241E+002  4.827453017E+000 
 2.880000000E-003  3.671948846E-001  2.930615499E+002  2.752372685E+002  4.827453017E+000 
 2.890000000E-003  3.738558795E-001  2.933103126E+002  2.757822012E+002  4.827453017E+000 
 2.900000000E-003  3.806124878E-001  2.935549067E+002  2.763232145E+002  4.827453017E+000 
 2.910000000E-003  3.874657011E-001  2.937953288E+002  2.768603005E+002  4.827453017E+000 
 2.920000000E-003  3.944165167E-001  2.940315753E+002  2.773934518E+002  4.827453017E+000 
 2.930000000E-003  4.014659374E-001  2.942636431E+002  2.779226606E+002  4.827453017E+000 
 2.940000000E-003  4.086149722E-001  2.944915286E+002  2.784479196E+002  4.827453017E+000 
 2.950000000E-003  4.158646357E-001  2.947152289E+002  2.789692213E+002  4.827453017E+000 
 2.960000000E-003  4.232159481E-001  2.949347405E+002  2.794865581E+002  4.827453017E+000 
