   Time             Pg                Vg                Vr                Qg              
 8.900000000E-004 -8.911741249E-006  8.743920587E+001  1.024423543E+002 -1.178806296E-003 
 9.000000000E-004 -9.634961305E-006  8.838389863E+001  1.035491410E+002 -1.178806296E-003 
 9.100000000E-004 -1.040776424E-005  8.932733526E+001  1.046544561E+002 -1.178806296E-003 
 9.200000000E-004 -1.123293645E-005  9.026950235E+001  1.057582837E+002 -1.178806296E-003 
 9.300000000E-004 -1.211338700E-005  9.121038651E+001  1.068606083E+002 -1.178806296E-003 
 9.400000000E-004 -1.305215154E-005  9.214997437E+001  1.079614142E+002 -1.178806296E-003 
 9.500000000E-004 -1.405239630E-005  9.308825258E+001  1.090606857E+002 -1.178806296E-003 
 9.600000000E-004 -1.511742217E-005  9.402520779E+001  1.101584073E+002 -1.178806296E-003 
 9.700000000E-004 -1.625066884E-005  9.496082670E+001  1.112545632E+002 -1.178806296E-003 
 9.800000000E-004 -1.745571907E-005  9.589509600E+001  1.123491379E+002 -1.178806296E-003 
 9.900000000E-004 -1.873630295E-005  9.682800243E+001  1.134421160E+002 -1.178806296E-003 
 1.000000000E-003 -2.009630233E-005  9.775953271E+001  1.145334817E+002 -1.178806296E-003 
 1.010000000E-003 -2.153975526E-005  9.868967361E+001  1.156232197E+002 -1.178806296E-003 
 1.020000000E-003 -2.307086057E-005  9.961841191E+001  1.167113144E+002 -1.178806296E-003 
 1.030000000E-003 -2.469398250E-005  1.005457344E+002  1.177977504E+002 -1.178806296E-003 
 1.040000000E-003 -2.641365539E-005  1.014716279E+002  1.188825122E+002 -1.178806296E-003 
 1.050000000E-003 -2.823458852E-005  1.023960793E+002  1.199655845E+002 -5.895697676E-003 
 1.060000000E-003 -3.016167094E-005  1.033190755E+002  1.210469518E+002 -5.895697676E-003 
 1.070000000E-003 -3.219997647E-005  1.042406032E+002  1.221265987E+002 -5.895697676E-003 
 1.080000000E-003 -3.435476873E-005  1.051606494E+002  1.232045099E+002 -5.895697676E-003 
 1.090000000E-003 -3.663150628E-005  1.060792011E+002  1.242806701E+002 -5.895697676E-003 
 1.100000000E-003 -3.903584783E-005  1.069962451E+002  1.253550641E+002 -5.895697676E-003 
 1.110000000E-003 -4.157365751E-005  1.079117685E+002  1.264276764E+002 -5.895697676E-003 
 1.120000000E-003 -4.425101032E-005  1.088257583E+002  1.274984919E+002 -5.895697676E-003 
 1.130000000E-003 -4.707419752E-005  1.097382013E+002  1.285674954E+002 -5.895697676E-003 
 1.140000000E-003 -5.004973224E-005  1.106490848E+002  1.296346717E+002 -5.895697676E-003 
 1.150000000E-003 -5.318435510E-005  1.115583957E+002  1.307000056E+002 -5.895697676E-003 
 1.160000000E-003 -5.648503993E-005  1.124661211E+002  1.317634819E+002 -5.895697676E-003 
 1.170000000E-003 -5.995899959E-005  1.133722481E+002  1.328250856E+002 -5.895697676E-003 
 1.180000000E-003 -6.361369188E-005  1.142767638E+002  1.338848016E+002 -5.895697676E-003 
 1.190000000E-003 -6.745682549E-005  1.151796554E+002  1.349426147E+002 -5.895697676E-003 
 1.200000000E-003 -7.149636612E-005  1.160809100E+002  1.359985100E+002 -5.895697676E-003 
 1.210000000E-003 -7.574054262E-005  1.169805149E+002  1.370524725E+002 -5.895697676E-003 
 1.220000000E-003 -8.019785322E-005  1.178784573E+002  1.381044871E+002 -5.895697676E-003 
 1.230000000E-003 -8.487707190E-005  1.187747243E+002  1.391545390E+002 -5.895697676E-003 
 1.240000000E-003 -8.978725481E-005  1.196693032E+002  1.402026132E+002 -5.895697676E-003 
 1.250000000E-003 -9.493774675E-005  1.205621814E+002  1.412486948E+002 -5.895697676E-003 
 1.260000000E-003 -1.003381878E-004  1.214533462E+002  1.422927690E+002 -5.895697676E-003 
 1.270000000E-003 -1.059985201E-004  1.223427848E+002  1.433348208E+002 -5.895697676E-003 
 1.280000000E-003 -1.119289945E-004  1.232304846E+002  1.443748356E+002 -5.895697676E-003 
 1.290000000E-003 -1.181401773E-004  1.241164331E+002  1.454127984E+002 -5.895697676E-003 
 1.300000000E-003 -1.246429577E-004  1.250006176E+002  1.464486946E+002 -5.895697676E-003 
 1.310000000E-003 -1.314485542E-004  1.258830256E+002  1.474825095E+002 -2.055380990E-002 
 1.320000000E-003 -1.385685225E-004  1.267636445E+002  1.485142283E+002 -2.055380990E-002 
 1.330000000E-003 -1.460147620E-004  1.276424618E+002  1.495438364E+002 -2.055380990E-002 
 1.340000000E-003 -1.537995235E-004  1.285194650E+002  1.505713191E+002 -2.055380990E-002 
 1.350000000E-003 -1.619354165E-004  1.293946417E+002  1.515966619E+002 -2.055380990E-002 
 1.360000000E-003 -1.704354170E-004  1.302679794E+002  1.526198502E+002 -2.055380990E-002 
 1.370000000E-003 -1.793128745E-004  1.311394657E+002  1.536408694E+002 -2.055380990E-002 
 1.380000000E-003 -1.885815203E-004  1.320090882E+002  1.546597050E+002 -2.055380990E-002 
 1.390000000E-003 -1.982554749E-004  1.328768346E+002  1.556763426E+002 -2.055380990E-002 
 1.400000000E-003 -2.083492560E-004  1.337426925E+002  1.566907677E+002 -2.055380990E-002 
 1.410000000E-003 -2.188777865E-004  1.346066496E+002  1.577029658E+002 -2.055380990E-002 
 1.420000000E-003 -2.298564024E-004  1.354686937E+002  1.587129226E+002 -2.055380990E-002 
 1.430000000E-003 -2.413008609E-004  1.363288124E+002  1.597206238E+002 -2.055380990E-002 
 1.440000000E-003 -2.532273492E-004  1.371869937E+002  1.607260550E+002 -2.055380990E-002 
 1.450000000E-003 -2.656524919E-004  1.380432251E+002  1.617292019E+002 -2.055380990E-002 
 1.460000000E-003 -2.785933602E-004  1.388974947E+002  1.627300503E+002 -2.055380990E-002 
 1.470000000E-003 -2.920674801E-004  1.397497903E+002  1.637285859E+002 -2.055380990E-002 
 1.480000000E-003 -3.060928408E-004  1.406000997E+002  1.647247946E+002 -2.055380990E-002 
 1.490000000E-003 -3.206879039E-004  1.414484108E+002  1.657186622E+002 -2.055380990E-002 
 1.500000000E-003 -3.358716117E-004  1.422947117E+002  1.667101745E+002 -2.055380990E-002 
 1.510000000E-003 -3.516633964E-004  1.431389902E+002  1.676993175E+002 -2.055380990E-002 
 1.520000000E-003 -3.680831887E-004  1.439812344E+002  1.686860772E+002 -2.055380990E-002 
 1.530000000E-003 -3.851514274E-004  1.448214324E+002  1.696704394E+002 -2.055380990E-002 
 1.540000000E-003 -4.028890679E-004  1.456595721E+002  1.706523903E+002 -2.055380990E-002 
 1.550000000E-003 -4.213175922E-004  1.464956416E+002  1.716319158E+002 -2.055380990E-002 
 1.560000000E-003 -4.404590173E-004  1.473296291E+002  1.726090020E+002 -2.055380990E-002 
 1.570000000E-003 -4.603359057E-004  1.481615228E+002  1.735836351E+002 -5.713235844E-002 
 1.580000000E-003 -4.809713739E-004  1.489913107E+002  1.745558012E+002 -5.713235844E-002 
 1.590000000E-003 -5.023891026E-004  1.498189811E+002  1.755254865E+002 -5.713235844E-002 
 1.600000000E-003 -5.246133464E-004  1.506445223E+002  1.764926771E+002 -5.713235844E-002 
 1.610000000E-003 -5.476689433E-004  1.514679225E+002  1.774573594E+002 -5.713235844E-002 
 1.620000000E-003 -5.715813248E-004  1.522891700E+002  1.784195196E+002 -5.713235844E-002 
 1.630000000E-003 -5.963765258E-004  1.531082531E+002  1.793791441E+002 -5.713235844E-002 
 1.640000000E-003 -6.220811945E-004  1.539251602E+002  1.803362192E+002 -5.713235844E-002 
 1.650000000E-003 -6.487226029E-004  1.547398797E+002  1.812907314E+002 -5.713235844E-002 
 1.660000000E-003 -6.763286568E-004  1.555524000E+002  1.822426670E+002 -5.713235844E-002 
 1.670000000E-003 -7.049279062E-004  1.563627096E+002  1.831920125E+002 -5.713235844E-002 
 1.680000000E-003 -7.345495557E-004  1.571707969E+002  1.841387545E+002 -5.713235844E-002 
 1.690000000E-003 -7.652234750E-004  1.579766504E+002  1.850828794E+002 -5.713235844E-002 
 1.700000000E-003 -7.969802096E-004  1.587802588E+002  1.860243739E+002 -5.713235844E-002 
 1.710000000E-003 -8.298509912E-004  1.595816105E+002  1.869632246E+002 -5.713235844E-002 
 1.720000000E-003 -8.638677489E-004  1.603806943E+002  1.878994182E+002 -5.713235844E-002 
 1.730000000E-003 -8.990631199E-004  1.611774986E+002  1.888329412E+002 -5.713235844E-002 
 1.740000000E-003 -9.354704602E-004  1.619720123E+002  1.897637805E+002 -5.713235844E-002 
 1.750000000E-003 -9.731238562E-004  1.627642240E+002  1.906919229E+002 -5.713235844E-002 
 1.760000000E-003 -1.012058135E-003  1.635541225E+002  1.916173551E+002 -5.713235844E-002 
 1.770000000E-003 -1.052308877E-003  1.643416965E+002  1.925400640E+002 -5.713235844E-002 
 1.780000000E-003 -1.093912425E-003  1.651269348E+002  1.934600365E+002 -5.713235844E-002 
 1.790000000E-003 -1.136905899E-003  1.659098263E+002  1.943772595E+002 -5.713235844E-002 
 1.800000000E-003 -1.181327203E-003  1.666903599E+002  1.952917199E+002 -5.713235844E-002 
 1.810000000E-003 -1.227215041E-003  1.674685244E+002  1.962034049E+002 -5.713235844E-002 
 1.820000000E-003 -1.274608927E-003  1.682443088E+002  1.971123013E+002 -5.713235844E-002 
 1.830000000E-003 -1.323549195E-003  1.690177021E+002  1.980183964E+002 -1.357298014E-001 
 1.840000000E-003 -1.374077015E-003  1.697886933E+002  1.989216771E+002 -1.357298014E-001 
 1.850000000E-003 -1.426234399E-003  1.705572714E+002  1.998221308E+002 -1.357298014E-001 
 1.860000000E-003 -1.480064219E-003  1.713234256E+002  2.007197445E+002 -1.357298014E-001 
 1.870000000E-003 -1.535610216E-003  1.720871448E+002  2.016145056E+002 -1.357298014E-001 
 1.880000000E-003 -1.592917012E-003  1.728484183E+002  2.025064012E+002 -1.357298014E-001 
 1.890000000E-003 -1.652030122E-003  1.736072352E+002  2.033954188E+002 -1.357298014E-001 
 1.900000000E-003 -1.712995971E-003  1.743635848E+002  2.042815457E+002 -1.357298014E-001 
 1.910000000E-003 -1.775861897E-003  1.751174563E+002  2.051647694E+002 -1.357298014E-001 
 1.920000000E-003 -1.840676174E-003  1.758688390E+002  2.060450771E+002 -1.357298014E-001 
 1.930000000E-003 -1.907488017E-003  1.766177222E+002  2.069224565E+002 -1.357298014E-001 
 1.940000000E-003 -1.976347599E-003  1.773640953E+002  2.077968951E+002 -1.357298014E-001 
 1.950000000E-003 -2.047306061E-003  1.781079476E+002  2.086683805E+002 -1.357298014E-001 
 1.960000000E-003 -2.120415526E-003  1.788492687E+002  2.095369001E+002 -1.357298014E-001 
 1.970000000E-003 -2.195729113E-003  1.795880479E+002  2.104024419E+002 -1.357298014E-001 
 1.980000000E-003 -2.273300948E-003  1.803242747E+002  2.112649933E+002 -1.357298014E-001 
 1.990000000E-003 -2.353186178E-003  1.810579388E+002  2.121245422E+002 -1.357298014E-001 
 2.000000000E-003 -2.435440985E-003  1.817890296E+002  2.129810763E+002 -1.357298014E-001 
 2.010000000E-003 -2.520122597E-003  1.825175367E+002  2.138345835E+002 -1.357298014E-001 
 2.020000000E-003 -2.607289304E-003  1.832434500E+002  2.146850516E+002 -1.357298014E-001 
 2.030000000E-003 -2.697000469E-003  1.839667589E+002  2.155324686E+002 -1.357298014E-001 
 2.040000000E-003 -2.789316544E-003  1.846874532E+002  2.163768224E+002 -1.357298014E-001 
 2.050000000E-003 -2.884299080E-003  1.854055227E+002  2.172181010E+002 -1.357298014E-001 
 2.060000000E-003 -2.982010744E-003  1.861209572E+002  2.180562924E+002 -1.357298014E-001 
 2.070000000E-003 -3.082515332E-003  1.868337465E+002  2.188913848E+002 -1.357298014E-001 
 2.080000000E-003 -3.185877781E-003  1.875438805E+002  2.197233662E+002 -1.357298014E-001 
 2.090000000E-003 -3.292164185E-003  1.882513491E+002  2.205522249E+002 -2.871598087E-001 
 2.100000000E-003 -3.401441807E-003  1.889561422E+002  2.213779491E+002 -2.871598087E-001 
 2.110000000E-003 -3.513779094E-003  1.896582498E+002  2.222005269E+002 -2.871598087E-001 
 2.120000000E-003 -3.629245693E-003  1.903576619E+002  2.230199469E+002 -2.871598087E-001 
 2.130000000E-003 -3.747912460E-003  1.910543687E+002  2.238361972E+002 -2.871598087E-001 
 2.140000000E-003 -3.869851479E-003  1.917483601E+002  2.246492663E+002 -2.871598087E-001 
 2.150000000E-003 -3.995136077E-003  1.924396264E+002  2.254591426E+002 -2.871598087E-001 
 2.160000000E-003 -4.123840831E-003  1.931281577E+002  2.262658147E+002 -2.871598087E-001 
 2.170000000E-003 -4.256041591E-003  1.938139442E+002  2.270692710E+002 -2.871598087E-001 
 2.180000000E-003 -4.391815491E-003  1.944969761E+002  2.278695002E+002 -2.871598087E-001 
 2.190000000E-003 -4.531240962E-003  1.951772439E+002  2.286664909E+002 -2.871598087E-001 
 2.200000000E-003 -4.674397748E-003  1.958547377E+002  2.294602317E+002 -2.871598087E-001 
 2.210000000E-003 -4.821366923E-003  1.965294480E+002  2.302507113E+002 -2.871598087E-001 
 2.220000000E-003 -4.972230902E-003  1.972013652E+002  2.310379186E+002 -2.871598087E-001 
 2.230000000E-003 -5.127073457E-003  1.978704798E+002  2.318218423E+002 -2.871598087E-001 
 2.240000000E-003 -5.285979733E-003  1.985367821E+002  2.326024713E+002 -2.871598087E-001 
 2.250000000E-003 -5.449036263E-003  1.992002628E+002  2.333797946E+002 -2.871598087E-001 
 2.260000000E-003 -5.616330982E-003  1.998609124E+002  2.341538009E+002 -2.871598087E-001 
 2.270000000E-003 -5.787953241E-003  2.005187216E+002  2.349244795E+002 -2.871598087E-001 
 2.280000000E-003 -5.963993825E-003  2.011736810E+002  2.356918192E+002 -2.871598087E-001 
 2.290000000E-003 -6.144544967E-003  2.018257812E+002  2.364558092E+002 -2.871598087E-001 
 2.300000000E-003 -6.329700363E-003  2.024750130E+002  2.372164387E+002 -2.871598087E-001 
 2.310000000E-003 -6.519555186E-003  2.031213672E+002  2.379736968E+002 -2.871598087E-001 
 2.320000000E-003 -6.714206104E-003  2.037648346E+002  2.387275728E+002 -2.871598087E-001 
 2.330000000E-003 -6.913751294E-003  2.044054061E+002  2.394780559E+002 -2.871598087E-001 
 2.340000000E-003 -7.118290459E-003  2.050430725E+002  2.402251355E+002 -2.871598087E-001 
 2.350000000E-003 -7.327924840E-003  2.056778248E+002  2.409688010E+002 -5.555648133E-001 
 2.360000000E-003 -7.542757236E-003  2.063096539E+002  2.417090418E+002 -5.555648133E-001 
 2.370000000E-003 -7.762892017E-003  2.069385510E+002  2.424458473E+002 -5.555648133E-001 
 2.380000000E-003 -7.988435139E-003  2.075645070E+002  2.431792072E+002 -5.555648133E-001 
 2.390000000E-003 -8.219494165E-003  2.081875130E+002  2.439091110E+002 -5.555648133E-001 
 2.400000000E-003 -8.456178272E-003  2.088075602E+002  2.446355482E+002 -5.555648133E-001 
 2.410000000E-003 -8.698598277E-003  2.094246398E+002  2.453585087E+002 -5.555648133E-001 
 2.420000000E-003 -8.946866643E-003  2.100387430E+002  2.460779820E+002 -5.555648133E-001 
 2.430000000E-003 -9.201097505E-003  2.106498611E+002  2.467939581E+002 -5.555648133E-001 
 2.440000000E-003 -9.461406676E-003  2.112579854E+002  2.475064267E+002 -5.555648133E-001 
 2.450000000E-003 -9.727911672E-003  2.118631073E+002  2.482153776E+002 -5.555648133E-001 
 2.460000000E-003 -1.000073172E-002  2.124652181E+002  2.489208009E+002 -5.555648133E-001 
 2.470000000E-003 -1.027998779E-002  2.130643093E+002  2.496226864E+002 -5.555648133E-001 
 2.480000000E-003 -1.056580258E-002  2.136603724E+002  2.503210243E+002 -5.555648133E-001 
 2.490000000E-003 -1.085830057E-002  2.142533989E+002  2.510158045E+002 -5.555648133E-001 
 2.500000000E-003 -1.115760800E-002  2.148433804E+002  2.517070172E+002 -5.555648133E-001 
 2.510000000E-003 -1.146385294E-002  2.154303085E+002  2.523946527E+002 -5.555648133E-001 
 2.520000000E-003 -1.177716524E-002  2.160141749E+002  2.530787010E+002 -5.555648133E-001 
 2.530000000E-003 -1.209767660E-002  2.165949712E+002  2.537591526E+002 -5.555648133E-001 
 2.540000000E-003 -1.242552055E-002  2.171726892E+002  2.544359976E+002 -5.555648133E-001 
 2.550000000E-003 -1.276083249E-002  2.177473208E+002  2.551092266E+002 -5.555648133E-001 
 2.560000000E-003 -1.310374971E-002  2.183188576E+002  2.557788299E+002 -5.555648133E-001 
 2.570000000E-003 -1.345441138E-002  2.188872917E+002  2.564447980E+002 -5.555648133E-001 
 2.580000000E-003 -1.381295860E-002  2.194526148E+002  2.571071214E+002 -5.555648133E-001 
 2.590000000E-003 -1.417953437E-002  2.200148191E+002  2.577657908E+002 -5.555648133E-001 
 2.600000000E-003 -1.455428366E-002  2.205738965E+002  2.584207968E+002 -5.555648133E-001 
 2.610000000E-003 -1.493735341E-002  2.211298390E+002  2.590721301E+002 -1.000887081E+000 
 2.620000000E-003 -1.532889251E-002  2.216826388E+002  2.597197813E+002 -1.000887081E+000 
 2.630000000E-003 -1.572905187E-002  2.222322880E+002  2.603637414E+002 -1.000887081E+000 
 2.640000000E-003 -1.613798441E-002  2.227787788E+002  2.610040011E+002 -1.000887081E+000 
 2.650000000E-003 -1.655584506E-002  2.233221033E+002  2.616405514E+002 -1.000887081E+000 
 2.660000000E-003 -1.698279084E-002  2.238622540E+002  2.622733832E+002 -1.000887081E+000 
 2.670000000E-003 -1.741898078E-002  2.243992232E+002  2.629024874E+002 -1.000887081E+000 
 2.680000000E-003 -1.786457603E-002  2.249330031E+002  2.635278553E+002 -1.000887081E+000 
 2.690000000E-003 -1.831973983E-002  2.254635862E+002  2.641494779E+002 -1.000887081E+000 
 2.700000000E-003 -1.878463753E-002  2.259909649E+002  2.647673463E+002 -1.000887081E+000 
 2.710000000E-003 -1.925943661E-002  2.265151319E+002  2.653814518E+002 -1.000887081E+000 
 2.720000000E-003 -1.974430671E-002  2.270360795E+002  2.659917856E+002 -1.000887081E+000 
 2.730000000E-003 -2.023941962E-002  2.275538005E+002  2.665983391E+002 -1.000887081E+000 
 2.740000000E-003 -2.074494933E-002  2.280682874E+002  2.672011036E+002 -1.000887081E+000 
 2.750000000E-003 -2.126107203E-002  2.285795330E+002  2.678000706E+002 -1.000887081E+000 
 2.760000000E-003 -2.178796610E-002  2.290875300E+002  2.683952316E+002 -1.000887081E+000 
 2.770000000E-003 -2.232581220E-002  2.295922711E+002  2.689865781E+002 -1.000887081E+000 
 2.780000000E-003 -2.287479320E-002  2.300937492E+002  2.695741017E+002 -1.000887081E+000 
 2.790000000E-003 -2.343509428E-002  2.305919571E+002  2.701577941E+002 -1.000887081E+000 
 2.800000000E-003 -2.400690287E-002  2.310868879E+002  2.707376469E+002 -1.000887081E+000 
 2.810000000E-003 -2.459040872E-002  2.315785343E+002  2.713136519E+002 -1.000887081E+000 
 2.820000000E-003 -2.518580390E-002  2.320668896E+002  2.718858010E+002 -1.000887081E+000 
 2.830000000E-003 -2.579328283E-002  2.325519466E+002  2.724540859E+002 -1.000887081E+000 
 2.840000000E-003 -2.641304226E-002  2.330336986E+002  2.730184987E+002 -1.000887081E+000 
 2.850000000E-003 -2.704528135E-002  2.335121386E+002  2.735790313E+002 -1.000887081E+000 
