   Time             V1N               V2N               V3N             
 3.200000000E-004  8.065757895E+000 -1.367292108E+002  1.286634529E+002 
 3.300000000E-004  8.560424516E+000 -1.419342656E+002  1.333738411E+002 
 3.400000000E-004  9.221548163E+000 -1.465952377E+002  1.373736895E+002 
 3.500000000E-004  1.027292397E+001 -1.515397176E+002  1.412667936E+002 
 3.600000000E-004  1.159424834E+001 -1.566512992E+002  1.450570509E+002 
 3.700000000E-004  1.307848346E+001 -1.618843835E+002  1.488059001E+002 
 3.800000000E-004  1.396116378E+001 -1.668328335E+002  1.528716697E+002 
 3.900000000E-004  1.452161009E+001 -1.712342289E+002  1.567126188E+002 
 4.000000000E-004  1.496267185E+001 -1.749661858E+002  1.600035140E+002 
 4.100000000E-004  1.488818201E+001 -1.785609134E+002  1.636727314E+002 
 4.200000000E-004  1.475787825E+001 -1.821793041E+002  1.674214258E+002 
 4.300000000E-004  1.509123067E+001 -1.860642517E+002  1.709730210E+002 
 4.400000000E-004  1.572843883E+001 -1.901227462E+002  1.743943074E+002 
 4.500000000E-004  1.674894421E+001 -1.943949218E+002  1.776459776E+002 
 4.600000000E-004  1.812106184E+001 -1.988552121E+002  1.807341503E+002 
 4.700000000E-004  1.981479558E+001 -2.034796174E+002  1.836648218E+002 
 4.800000000E-004  2.177855684E+001 -2.082330422E+002  1.864544853E+002 
 4.900000000E-004  2.312449351E+001 -2.126601020E+002  1.895356085E+002 
 5.000000000E-004  2.406958638E+001 -2.164989067E+002  1.924293203E+002 
 5.100000000E-004  2.494337723E+001 -2.196124616E+002  1.946690843E+002 
 5.200000000E-004  2.523855337E+001 -2.224685936E+002  1.972300402E+002 
 5.300000000E-004  2.542202354E+001 -2.253096030E+002  1.998875794E+002 
 5.400000000E-004  2.602567567E+001 -2.283884524E+002  2.023627767E+002 
 5.500000000E-004  2.690014940E+001 -2.316202204E+002  2.047200710E+002 
 5.600000000E-004  2.811581498E+001 -2.350407590E+002  2.069249440E+002 
 5.700000000E-004  2.964381232E+001 -2.386282369E+002  2.089844246E+002 
 5.800000000E-004  3.145683658E+001 -2.423621470E+002  2.109053104E+002 
 5.900000000E-004  3.364885522E+001 -2.462852243E+002  2.126363691E+002 
 6.000000000E-004  3.523235819E+001 -2.498908874E+002  2.146585293E+002 
 6.100000000E-004  3.635140968E+001 -2.529096694E+002  2.165582598E+002 
 6.200000000E-004  3.747689775E+001 -2.552354725E+002  2.177585748E+002 
 6.300000000E-004  3.794954871E+001 -2.571608157E+002  2.192112670E+002 
 6.400000000E-004  3.826418456E+001 -2.590678260E+002  2.208036414E+002 
 6.500000000E-004  3.896435226E+001 -2.612135818E+002  2.222492295E+002 
 6.600000000E-004  3.990918154E+001 -2.635140835E+002  2.236049020E+002 
 6.700000000E-004  4.116202567E+001 -2.660069870E+002  2.248449613E+002 
 6.800000000E-004  4.269649931E+001 -2.686721607E+002  2.259756613E+002 
 6.900000000E-004  4.448764732E+001 -2.714906554E+002  2.270030081E+002 
 7.000000000E-004  4.651188798E+001 -2.744446536E+002  2.279327656E+002 
 7.100000000E-004  4.823603793E+001 -2.772642804E+002  2.290282424E+002 
 7.200000000E-004  4.938538699E+001 -2.794883166E+002  2.301029296E+002 
 7.300000000E-004  5.042835262E+001 -2.809992460E+002  2.305708933E+002 
 7.400000000E-004  5.100499127E+001 -2.820428200E+002  2.310378287E+002 
 7.500000000E-004  5.135353548E+001 -2.831039017E+002  2.317503662E+002 
 7.600000000E-004  5.209693800E+001 -2.844307135E+002  2.323337755E+002 
 7.700000000E-004  5.306161832E+001 -2.859227669E+002  2.328611485E+002 
 7.800000000E-004  5.430471847E+001 -2.876216391E+002  2.333169206E+002 
 7.900000000E-004  5.580215219E+001 -2.895077834E+002  2.337056312E+002 
 8.000000000E-004  5.753114472E+001 -2.915627581E+002  2.340316134E+002 
 8.100000000E-004  5.947018043E+001 -2.937691809E+002  2.342990005E+002 
 8.200000000E-004  6.128209410E+001 -2.959625018E+002  2.346804077E+002 
 8.300000000E-004  6.246441292E+001 -2.975823524E+002  2.351179395E+002 
 8.400000000E-004  6.351730428E+001 -2.984975674E+002  2.349802631E+002 
 8.500000000E-004  6.416276108E+001 -2.988686236E+002  2.347058625E+002 
 8.600000000E-004  6.453757604E+001 -2.992702850E+002  2.347327090E+002 
 8.700000000E-004  6.528234465E+001 -2.999525914E+002  2.346702468E+002 
 8.800000000E-004  6.622734719E+001 -3.008127718E+002  2.345854247E+002 
 8.900000000E-004  6.742654253E+001 -3.018722551E+002  2.344457125E+002 
 9.000000000E-004  6.872466402E+001 -3.028364560E+002  2.341117920E+002 
 9.100000000E-004  7.024721180E+001 -3.040395379E+002  2.337923262E+002 
 9.200000000E-004  7.191707165E+001 -3.053838465E+002  2.334667749E+002 
 9.300000000E-004  7.363616509E+001 -3.068538429E+002  2.332176778E+002 
 9.400000000E-004  7.470512532E+001 -3.078117724E+002  2.331066471E+002 
 9.500000000E-004  7.563157254E+001 -3.080908239E+002  2.324592514E+002 
 9.600000000E-004  7.624030039E+001 -3.078146332E+002  2.315743328E+002 
 9.700000000E-004  7.652935947E+001 -3.075507129E+002  2.310213535E+002 
 9.800000000E-004  7.717329842E+001 -3.075970680E+002  2.304237696E+002 
 9.900000000E-004  7.800440200E+001 -3.078459594E+002  2.298415574E+002 
 1.000000000E-003  7.910327219E+001 -3.084177954E+002  2.293145232E+002 
 1.010000000E-003  8.025585847E+001 -3.088388036E+002  2.285829451E+002 
 1.020000000E-003  8.163173554E+001 -3.095567079E+002  2.279249724E+002 
 1.030000000E-003  8.314531447E+001 -3.104351548E+002  2.272898404E+002 
 1.040000000E-003  8.486340619E+001 -3.115355104E+002  2.266721042E+002 
 1.050000000E-003  8.592002513E+001 -3.121894678E+002  2.262694427E+002 
 1.060000000E-003  8.681518401E+001 -3.121767186E+002  2.253615346E+002 
 1.070000000E-003  8.749962555E+001 -3.116264033E+002  2.241267778E+002 
 1.080000000E-003  8.778504591E+001 -3.110045400E+002  2.232194941E+002 
 1.090000000E-003  8.840630733E+001 -3.107107946E+002  2.223044872E+002 
 1.100000000E-003  8.919818576E+001 -3.106343238E+002  2.214361380E+002 
 1.110000000E-003  9.026417235E+001 -3.109745256E+002  2.207103533E+002 
 1.120000000E-003  9.133402249E+001 -3.111127194E+002  2.197786969E+002 
 1.130000000E-003  9.262027000E+001 -3.115834667E+002  2.189631967E+002 
 1.140000000E-003  9.403193649E+001 -3.122258426E+002  2.181939061E+002 
 1.150000000E-003  9.579042418E+001 -3.131507005E+002  2.173602763E+002 
 1.160000000E-003  9.688244369E+001 -3.137055549E+002  2.168231112E+002 
 1.170000000E-003  9.779053635E+001 -3.135972151E+002  2.158066787E+002 
 1.180000000E-003  9.862142767E+001 -3.130066328E+002  2.143852052E+002 
 1.190000000E-003  9.893865655E+001 -3.121974058E+002  2.132587492E+002 
 1.200000000E-003  9.957066516E+001 -3.117268586E+002  2.121561935E+002 
 1.210000000E-003  1.003549173E+002 -3.114822062E+002  2.111272889E+002 
 1.220000000E-003  1.013305568E+002 -3.115235260E+002  2.101929692E+002 
 1.230000000E-003  1.024807683E+002 -3.118287151E+002  2.093479468E+002 
 1.240000000E-003  1.037896582E+002 -3.123768086E+002  2.085871505E+002 
 1.250000000E-003  1.052422178E+002 -3.131479377E+002  2.079057198E+002 
 1.260000000E-003  1.068242875E+002 -3.141232868E+002  2.072989993E+002 
 1.270000000E-003  1.083048580E+002 -3.148382744E+002  2.065334164E+002 
 1.280000000E-003  1.094393885E+002 -3.148299111E+002  2.053905226E+002 
 1.290000000E-003  1.103342295E+002 -3.143214527E+002  2.039872232E+002 
 1.300000000E-003  1.111146521E+002 -3.135564727E+002  2.024418205E+002 
 1.310000000E-003  1.120740282E+002 -3.131372814E+002  2.010632532E+002 
 1.320000000E-003  1.131468153E+002 -3.129387691E+002  1.997919539E+002 
 1.330000000E-003  1.143614801E+002 -3.130195689E+002  1.986580888E+002 
 1.340000000E-003  1.157045085E+002 -3.133580060E+002  1.976534975E+002 
 1.350000000E-003  1.171631527E+002 -3.139335247E+002  1.967703720E+002 
 1.360000000E-003  1.187253997E+002 -3.147266457E+002  1.960012460E+002 
 1.370000000E-003  1.203799399E+002 -3.157189248E+002  1.953389848E+002 
 1.380000000E-003  1.219823609E+002 -3.166316351E+002  1.946492743E+002 
 1.390000000E-003  1.232045366E+002 -3.168066015E+002  1.936020649E+002 
 1.400000000E-003  1.241600622E+002 -3.164677163E+002  1.923076541E+002 
 1.410000000E-003  1.248738601E+002 -3.156824989E+002  1.908086388E+002 
 1.420000000E-003  1.257451967E+002 -3.152422710E+002  1.894970743E+002 
 1.430000000E-003  1.267133039E+002 -3.150205930E+002  1.883072891E+002 
 1.440000000E-003  1.278023971E+002 -3.150755679E+002  1.872731708E+002 
 1.450000000E-003  1.290008382E+002 -3.153857808E+002  1.863849426E+002 
 1.460000000E-003  1.302976520E+002 -3.159309208E+002  1.856332689E+002 
 1.470000000E-003  1.316824981E+002 -3.166917394E+002  1.850092413E+002 
 1.480000000E-003  1.331456442E+002 -3.176500094E+002  1.845043651E+002 
 1.490000000E-003  1.345586704E+002 -3.185614661E+002  1.840027957E+002 
 1.500000000E-003  1.355809196E+002 -3.187337008E+002  1.831527812E+002 
 1.510000000E-003  1.363284145E+002 -3.183891781E+002  1.820607636E+002 
 1.520000000E-003  1.368145577E+002 -3.175794072E+002  1.807648496E+002 
 1.530000000E-003  1.374501330E+002 -3.171108037E+002  1.796606708E+002 
 1.540000000E-003  1.381775170E+002 -3.168594219E+002  1.786819049E+002 
 1.550000000E-003  1.390199542E+002 -3.168830557E+002  1.778631015E+002 
 1.560000000E-003  1.399667898E+002 -3.171604830E+002  1.771936933E+002 
 1.570000000E-003  1.410079663E+002 -3.176715743E+002  1.766636080E+002 
 1.580000000E-003  1.421339994E+002 -3.183972508E+002  1.762632514E+002 
 1.590000000E-003  1.433359536E+002 -3.193194445E+002  1.759834910E+002 
 1.600000000E-003  1.444916425E+002 -3.202051034E+002  1.757134609E+002 
 1.610000000E-003  1.452558245E+002 -3.203509906E+002  1.750951661E+002 
 1.620000000E-003  1.457448094E+002 -3.199790741E+002  1.742342648E+002 
 1.630000000E-003  1.459645944E+002 -3.191245368E+002  1.731599424E+002 
 1.640000000E-003  1.463336485E+002 -3.186087980E+002  1.722751495E+002 
 1.650000000E-003  1.467958162E+002 -3.183106278E+002  1.715148116E+002 
 1.660000000E-003  1.473750630E+002 -3.182879783E+002  1.709129153E+002 
 1.670000000E-003  1.480611397E+002 -3.185196873E+002  1.704585476E+002 
 1.680000000E-003  1.488443583E+002 -3.189856793E+002  1.701413210E+002 
 1.690000000E-003  1.497155692E+002 -3.196669241E+002  1.699513549E+002 
 1.700000000E-003  1.506661392E+002 -3.205453972E+002  1.698792580E+002 
 1.710000000E-003  1.518285641E+002 -3.215220857E+002  1.696935216E+002 
 1.720000000E-003  1.528456080E+002 -3.218700937E+002  1.690244857E+002 
 1.730000000E-003  1.534549466E+002 -3.215239121E+002  1.680689655E+002 
 1.740000000E-003  1.540111793E+002 -3.206712865E+002  1.666601072E+002 
 1.750000000E-003  1.547853963E+002 -3.200393403E+002  1.652539440E+002 
 1.760000000E-003  1.556333094E+002 -3.196997430E+002  1.640664337E+002 
 1.770000000E-003  1.565318271E+002 -3.195657826E+002  1.630339555E+002 
 1.780000000E-003  1.574930563E+002 -3.196920230E+002  1.621989668E+002 
 1.790000000E-003  1.585101179E+002 -3.200581639E+002  1.615480460E+002 
 1.800000000E-003  1.595765435E+002 -3.206449557E+002  1.610684122E+002 
 1.810000000E-003  1.606862572E+002 -3.214341600E+002  1.607479028E+002 
 1.820000000E-003  1.619616154E+002 -3.223314195E+002  1.603698041E+002 
 1.830000000E-003  1.632851491E+002 -3.226702965E+002  1.593851474E+002 
 1.840000000E-003  1.641138086E+002 -3.223394383E+002  1.582256296E+002 
 1.850000000E-003  1.648285517E+002 -3.214923252E+002  1.566637735E+002 
 1.860000000E-003  1.658729493E+002 -3.207482028E+002  1.548752535E+002 
 1.870000000E-003  1.668942550E+002 -3.203192585E+002  1.534250035E+002 
 1.880000000E-003  1.679382223E+002 -3.201001385E+002  1.521619161E+002 
 1.890000000E-003  1.689885942E+002 -3.201272009E+002  1.511386067E+002 
 1.900000000E-003  1.698989022E+002 -3.201064785E+002  1.502075763E+002 
 1.910000000E-003  1.708608980E+002 -3.203622758E+002  1.495013778E+002 
 1.920000000E-003  1.718426821E+002 -3.207881874E+002  1.489455054E+002 
 1.930000000E-003  1.729692579E+002 -3.213614456E+002  1.483921877E+002 
 1.940000000E-003  1.743183126E+002 -3.214915256E+002  1.471732130E+002 
 1.950000000E-003  1.751403797E+002 -3.209720186E+002  1.458316389E+002 
 1.960000000E-003  1.758035442E+002 -3.199472403E+002  1.441436961E+002 
 1.970000000E-003  1.768826289E+002 -3.189353245E+002  1.420526956E+002 
 1.980000000E-003  1.779031494E+002 -3.182642916E+002  1.403611422E+002 
 1.990000000E-003  1.789288728E+002 -3.178203655E+002  1.388914927E+002 
 2.000000000E-003  1.799768582E+002 -3.177052693E+002  1.377284112E+002 
 2.010000000E-003  1.807709258E+002 -3.174239728E+002  1.366530470E+002 
 2.020000000E-003  1.816300250E+002 -3.174819136E+002  1.358518886E+002 
 2.030000000E-003  1.824977465E+002 -3.177260030E+002  1.352282565E+002 
 2.040000000E-003  1.834901494E+002 -3.181450887E+002  1.346549393E+002 
 2.050000000E-003  1.848452849E+002 -3.182426313E+002  1.333973465E+002 
 2.060000000E-003  1.856750864E+002 -3.176854471E+002  1.320103607E+002 
 2.070000000E-003  1.862998411E+002 -3.166263302E+002  1.303264891E+002 
 2.080000000E-003  1.873843833E+002 -3.154908765E+002  1.281064931E+002 
 2.090000000E-003  1.884197940E+002 -3.147039766E+002  1.262841826E+002 
 2.100000000E-003  1.894428241E+002 -3.141565523E+002  1.247137282E+002 
 2.110000000E-003  1.905053602E+002 -3.140042639E+002  1.234989037E+002 
 2.120000000E-003  1.912070414E+002 -3.135838834E+002  1.223768420E+002 
 2.130000000E-003  1.919732523E+002 -3.135368124E+002  1.215635601E+002 
 2.140000000E-003  1.927370173E+002 -3.136882421E+002  1.209512248E+002 
 2.150000000E-003  1.936061258E+002 -3.140358520E+002  1.204297262E+002 
 2.160000000E-003  1.949479947E+002 -3.141902085E+002  1.192422139E+002 
 2.170000000E-003  1.957958780E+002 -3.136668627E+002  1.178709847E+002 
 2.180000000E-003  1.963919003E+002 -3.126413649E+002  1.162494645E+002 
 2.190000000E-003  1.974527360E+002 -3.114528644E+002  1.140001284E+002 
 2.200000000E-003  1.985145791E+002 -3.106074301E+002  1.120928510E+002 
 2.210000000E-003  1.995464607E+002 -3.100113735E+002  1.104649128E+002 
 2.220000000E-003  2.006372049E+002 -3.098650550E+002  1.092278501E+002 
 2.230000000E-003  2.012706415E+002 -3.093690131E+002  1.080983716E+002 
 2.240000000E-003  2.019501796E+002 -3.092531575E+002  1.073029780E+002 
 2.250000000E-003  2.026164262E+002 -3.093465958E+002  1.067301696E+002 
 2.260000000E-003  2.033695495E+002 -3.096544672E+002  1.062849177E+002 
 2.270000000E-003  2.046789680E+002 -3.099040523E+002  1.052250843E+002 
 2.280000000E-003  2.055515839E+002 -3.094403337E+002  1.038887498E+002 
 2.290000000E-003  2.061254739E+002 -3.084735154E+002  1.023480414E+002 
 2.300000000E-003  2.071243306E+002 -3.073755837E+002  1.002512531E+002 
 2.310000000E-003  2.082332012E+002 -3.064788285E+002  9.824562727E+001 
 2.320000000E-003  2.092653631E+002 -3.059263435E+002  9.666098035E+001 
 2.330000000E-003  2.102521881E+002 -3.056137195E+002  9.536153144E+001 
 2.340000000E-003  2.111802890E+002 -3.056048237E+002  9.442453469E+001 
 2.350000000E-003  2.120522060E+002 -3.058762931E+002  9.382408705E+001 
 2.360000000E-003  2.128704037E+002 -3.064059651E+002  9.353556139E+001 
 2.370000000E-003  2.137329011E+002 -3.071176179E+002  9.338471686E+001 
 2.380000000E-003  2.149953007E+002 -3.075912387E+002  9.259593798E+001 
 2.390000000E-003  2.161138852E+002 -3.075651401E+002  9.145125491E+001 
 2.400000000E-003  2.167759038E+002 -3.069272928E+002  9.015138903E+001 
 2.410000000E-003  2.178936163E+002 -3.062084733E+002  8.831485698E+001 
 2.420000000E-003  2.191981729E+002 -3.055594071E+002  8.636123416E+001 
 2.430000000E-003  2.203806513E+002 -3.052413666E+002  8.486071526E+001 
 2.440000000E-003  2.214914173E+002 -3.051507037E+002  8.365928639E+001 
 2.450000000E-003  2.225099338E+002 -3.053476698E+002  8.283773600E+001 
 2.460000000E-003  2.234411288E+002 -3.058097020E+002  8.236857318E+001 
 2.470000000E-003  2.242897376E+002 -3.065154089E+002  8.222567133E+001 
 2.480000000E-003  2.251489075E+002 -3.073871066E+002  8.223819906E+001 
 2.490000000E-003  2.263840055E+002 -3.080081162E+002  8.162411068E+001 
 2.500000000E-003  2.276139379E+002 -3.081992472E+002  8.058530921E+001 
 2.510000000E-003  2.283246950E+002 -3.077509413E+002  7.942624625E+001 
 2.520000000E-003  2.294550131E+002 -3.071941421E+002  7.773912899E+001 
 2.530000000E-003  2.308236507E+002 -3.066000795E+002  7.577642880E+001 
 2.540000000E-003  2.320659700E+002 -3.063217036E+002  7.425573362E+001 
 2.550000000E-003  2.332145328E+002 -3.062666912E+002  7.305215843E+001 
 2.560000000E-003  2.342429196E+002 -3.064941818E+002  7.225126219E+001 
 2.570000000E-003  2.351581874E+002 -3.069819421E+002  7.182375467E+001 
 2.580000000E-003  2.359670913E+002 -3.077088950E+002  7.174180366E+001 
 2.590000000E-003  2.367590362E+002 -3.085974801E+002  7.183844385E+001 
 2.600000000E-003  2.379074323E+002 -3.092317356E+002  7.132430325E+001 
 2.610000000E-003  2.391720201E+002 -3.095269276E+002  7.035490752E+001 
 2.620000000E-003  2.398803893E+002 -3.091513930E+002  6.927100373E+001 
 2.630000000E-003  2.409711934E+002 -3.086426554E+002  6.767146199E+001 
 2.640000000E-003  2.423296626E+002 -3.080121218E+002  6.568245924E+001 
 2.650000000E-003  2.435902062E+002 -3.076731098E+002  6.408290361E+001 
 2.660000000E-003  2.447376148E+002 -3.075588230E+002  6.282120821E+001 
 2.670000000E-003  2.454582501E+002 -3.073299325E+002  6.187168237E+001 
 2.680000000E-003  2.458778175E+002 -3.070117889E+002  6.113397146E+001 
 2.690000000E-003  2.462436379E+002 -3.070286623E+002  6.078502438E+001 
 2.700000000E-003  2.466285633E+002 -3.072076126E+002  6.057904931E+001 
 2.710000000E-003  2.473804846E+002 -3.071904184E+002  5.980993388E+001 
 2.720000000E-003  2.483764896E+002 -3.069866665E+002  5.861017689E+001 
 2.730000000E-003  2.488277641E+002 -3.061330774E+002  5.730531334E+001 
 2.740000000E-003  2.496433815E+002 -3.051674054E+002  5.552402383E+001 
 2.750000000E-003  2.507487458E+002 -3.040394689E+002  5.329072312E+001 
 2.760000000E-003  2.518410256E+002 -3.032296585E+002  5.138863290E+001 
 2.770000000E-003  2.528167930E+002 -3.026788943E+002  4.986210132E+001 
 2.780000000E-003  2.533874903E+002 -3.021233488E+002  4.873585849E+001 
 2.790000000E-003  2.535444464E+002 -3.013314150E+002  4.778696856E+001 
 2.800000000E-003  2.536841182E+002 -3.009531867E+002  4.726906840E+001 
 2.810000000E-003  2.538439137E+002 -3.007799141E+002  4.693600034E+001 
 2.820000000E-003  2.543727887E+002 -3.004517208E+002  4.607893214E+001 
 2.830000000E-003  2.552446159E+002 -3.000699927E+002  4.482537680E+001 
 2.840000000E-003  2.555958304E+002 -2.990454637E+002  4.344963331E+001 
 2.850000000E-003  2.562807180E+002 -2.979128091E+002  4.163209104E+001 
 2.860000000E-003  2.572127684E+002 -2.967191951E+002  3.950642672E+001 
 2.870000000E-003  2.582874846E+002 -2.956855874E+002  3.739810273E+001 
 2.880000000E-003  2.591800341E+002 -2.950299139E+002  3.584987980E+001 
 2.890000000E-003  2.597224850E+002 -2.943608615E+002  3.463837645E+001 
 2.900000000E-003  2.597575891E+002 -2.933261012E+002  3.356851216E+001 
 2.910000000E-003  2.597766964E+002 -2.927409400E+002  3.296424356E+001 
 2.920000000E-003  2.598117438E+002 -2.923937707E+002  3.258202693E+001 
 2.930000000E-003  2.602128055E+002 -2.919232936E+002  3.171048810E+001 
 2.940000000E-003  2.608712095E+002 -2.913630454E+002  3.049183589E+001 
 2.950000000E-003  2.618540682E+002 -2.906900833E+002  2.883601516E+001 
 2.960000000E-003  2.631343066E+002 -2.899145204E+002  2.678021380E+001 
 2.970000000E-003  2.646862999E+002 -2.890459103E+002  2.435961042E+001 
 2.980000000E-003  2.663951521E+002 -2.882261122E+002  2.183096007E+001 
 2.990000000E-003  2.678651796E+002 -2.877821289E+002  1.991694928E+001 
 3.000000000E-003  2.689450262E+002 -2.873659797E+002  1.842095352E+001 
 3.010000000E-003  2.694016631E+002 -2.864512422E+002  1.704957917E+001 
 3.020000000E-003  2.697670149E+002 -2.859652284E+002  1.619821355E+001 
 3.030000000E-003  2.701008581E+002 -2.857242367E+002  1.562337858E+001 
 3.040000000E-003  2.707554933E+002 -2.853662186E+002  1.461072528E+001 
 3.050000000E-003  2.716360278E+002 -2.849223445E+002  1.328631671E+001 
 3.060000000E-003  2.728009450E+002 -2.843705420E+002  1.156959700E+001 
 3.070000000E-003  2.742258664E+002 -2.837202972E+002  9.494430761E+000 
 3.080000000E-003  2.758877355E+002 -2.829805760E+002  7.092840526E+000 
 3.090000000E-003  2.777442014E+002 -2.822004704E+002  4.456268938E+000 
 3.100000000E-003  2.793511858E+002 -2.817968681E+002  2.445682273E+000 
 3.110000000E-003  2.805571034E+002 -2.814684974E+002  9.113939758E-001 
 3.120000000E-003  2.810911205E+002 -2.805491295E+002 -5.419910002E-001 
 3.130000000E-003  2.814353485E+002 -2.800122717E+002 -1.423076768E+000 
 3.140000000E-003  2.817247416E+002 -2.797371500E+002 -1.987591586E+000 
 3.150000000E-003  2.823134574E+002 -2.793608526E+002 -2.952604804E+000 
 3.160000000E-003  2.831135116E+002 -2.789093060E+002 -4.204205634E+000 
 3.170000000E-003  2.841796516E+002 -2.783632532E+002 -5.816398371E+000 
 3.180000000E-003  2.854891181E+002 -2.777311348E+002 -7.757983302E+000 
 3.190000000E-003  2.870203849E+002 -2.770209253E+002 -9.999459639E+000 
 3.200000000E-003  2.887933168E+002 -2.761944475E+002 -1.259886930E+001 
 3.210000000E-003  2.903382317E+002 -2.757476988E+002 -1.459053290E+001 
 3.220000000E-003  2.914876478E+002 -2.754256787E+002 -1.606196914E+001 
 3.230000000E-003  2.919756229E+002 -2.744557898E+002 -1.751983308E+001 
 3.240000000E-003  2.921391801E+002 -2.737946869E+002 -1.834449322E+001 
 3.250000000E-003  2.922383751E+002 -2.734181957E+002 -1.882017939E+001 
 3.260000000E-003  2.926290460E+002 -2.729625011E+002 -1.966654491E+001 
 3.270000000E-003  2.932261189E+002 -2.724463272E+002 -2.077979173E+001 
 3.280000000E-003  2.939028511E+002 -2.717164535E+002 -2.218639759E+001 
 3.290000000E-003  2.945183732E+002 -2.707706014E+002 -2.374777179E+001 
 3.300000000E-003  2.954102957E+002 -2.698075048E+002 -2.560279094E+001 
 3.310000000E-003  2.964751793E+002 -2.688183201E+002 -2.765685912E+001 
 3.320000000E-003  2.975059125E+002 -2.680972038E+002 -2.940870870E+001 
 3.330000000E-003  2.981520881E+002 -2.676169728E+002 -3.053511522E+001 
 3.340000000E-003  2.981519198E+002 -2.665687415E+002 -3.158317827E+001 
 3.350000000E-003  2.977710417E+002 -2.655672184E+002 -3.220382329E+001 
 3.360000000E-003  2.973672119E+002 -2.649716044E+002 -3.239560751E+001 
 3.370000000E-003  2.973003381E+002 -2.642786714E+002 -3.302166664E+001 
 3.380000000E-003  2.974589274E+002 -2.635528008E+002 -3.390612656E+001 
 3.390000000E-003  2.978378689E+002 -2.627261980E+002 -3.511167089E+001 
 3.400000000E-003  2.980979159E+002 -2.616536417E+002 -3.644427422E+001 
 3.410000000E-003  2.986788262E+002 -2.606103271E+002 -3.806849904E+001 
 3.420000000E-003  2.994455058E+002 -2.595601921E+002 -3.988531371E+001 
 3.430000000E-003  3.003048244E+002 -2.587084417E+002 -4.159638270E+001 
 3.440000000E-003  3.008010623E+002 -2.581582980E+002 -4.264276432E+001 
 3.450000000E-003  3.006535116E+002 -2.570666945E+002 -4.358681716E+001 
 3.460000000E-003  3.000458037E+002 -2.558747214E+002 -4.417108231E+001 
 3.470000000E-003  2.994269784E+002 -2.551276652E+002 -4.429931323E+001 
 3.480000000E-003  2.991557536E+002 -2.543124803E+002 -4.484327329E+001 
 3.490000000E-003  2.991188722E+002 -2.534872814E+002 -4.563159072E+001 
 3.500000000E-003  2.994106964E+002 -2.526603466E+002 -4.675034975E+001 
 3.510000000E-003  2.995283283E+002 -2.515605354E+002 -4.796779289E+001 
 3.520000000E-003  2.999936981E+002 -2.505250584E+002 -4.946863975E+001 
 3.530000000E-003  3.006494356E+002 -2.494983427E+002 -5.115109292E+001 
 3.540000000E-003  3.014906504E+002 -2.485942790E+002 -5.289637144E+001 
 3.550000000E-003  3.020000064E+002 -2.480439653E+002 -5.395604116E+001 
 3.560000000E-003  3.018594766E+002 -2.469763131E+002 -5.488316345E+001 
