   Time             Vo                Vq2               Vq1               Vo_             
 1.104000000E-002  3.275017645E+002  1.000000000E+000  0.000000000E+000  2.758935118E+002 
 1.105000000E-002  3.275017351E+002  1.000000000E+000  0.000000000E+000  2.581209051E+002 
 1.106000000E-002  3.275017038E+002  1.000000000E+000  0.000000000E+000  2.396901385E+002 
 1.107000000E-002  3.275016707E+002  1.000000000E+000  0.000000000E+000  2.209087620E+002 
 1.108000000E-002  3.275016369E+002  1.000000000E+000  0.000000000E+000  2.025526100E+002 
 1.109000000E-002  3.275016034E+002  1.000000000E+000  0.000000000E+000  1.853579077E+002 
 1.110000000E-002  3.275015715E+002  1.000000000E+000  0.000000000E+000  1.699956559E+002 
 1.111000000E-002  3.275015418E+002  1.000000000E+000  0.000000000E+000  1.570491314E+002 
 1.112000000E-002  3.275015155E+002  1.000000000E+000  0.000000000E+000  1.469952320E+002 
 1.113000000E-002  3.275014931E+002  1.000000000E+000  0.000000000E+000  1.401902326E+002 
 1.114000000E-002  3.275014752E+002  1.000000000E+000  0.000000000E+000  1.368603440E+002 
 1.115000000E-002  3.275014622E+002  1.000000000E+000  0.000000000E+000  1.370972784E+002 
 1.116000000E-002  3.275014543E+002  1.000000000E+000  0.000000000E+000  1.408588382E+002 
 1.117000000E-002  3.275014514E+002  1.000000000E+000  0.000000000E+000  1.479743610E+002 
 1.118000000E-002  3.275014534E+002  1.000000000E+000  0.000000000E+000  1.581546814E+002 
 1.119000000E-002  3.275014600E+002  1.000000000E+000  0.000000000E+000  1.710061175E+002 
 1.120000000E-002  3.275014707E+002  1.000000000E+000  0.000000000E+000  1.860478548E+002 
 1.121000000E-002  3.275014847E+002  1.000000000E+000  0.000000000E+000  2.027319979E+002 
 1.122000000E-002  3.275015014E+002  1.000000000E+000  0.000000000E+000  2.204654813E+002 
 1.123000000E-002  3.275015200E+002  1.000000000E+000  0.000000000E+000  2.386329895E+002 
 1.124000000E-002  3.275015396E+002  1.000000000E+000  0.000000000E+000  2.566200220E+002 
 1.125000000E-002  3.275015593E+002  1.000000000E+000  0.000000000E+000  2.738352597E+002 
 1.126000000E-002  3.275015784E+002  1.000000000E+000  0.000000000E+000  2.897314393E+002 
 1.127000000E-002  3.275015960E+002  1.000000000E+000  0.000000000E+000  3.038240183E+002 
 1.128000000E-002  3.275016114E+002  1.000000000E+000  0.000000000E+000  3.157070167E+002 
 1.129000000E-002  3.275016240E+002  1.000000000E+000  0.000000000E+000  3.250655391E+002 
 1.130000000E-002  3.275016333E+002  1.000000000E+000  0.000000000E+000  3.316846185E+002 
 1.131000000E-002 -4.256205933E-004  1.000000000E+000  1.000000000E+000  3.359142882E+002 
 1.132000000E-002 -4.030801857E-004  1.000000000E+000  1.000000000E+000  3.360107927E+002 
 1.133000000E-002 -3.836530357E-004  1.000000000E+000  1.000000000E+000  3.338349910E+002 
 1.134000000E-002 -3.684901873E-004  1.000000000E+000  1.000000000E+000  3.286451061E+002 
 1.135000000E-002 -3.576645445E-004  1.000000000E+000  1.000000000E+000  3.205348218E+002 
 1.136000000E-002  3.275017099E+002  1.000000000E+000  0.000000000E+000  3.092686468E+002 
 1.137000000E-002  3.275016891E+002  1.000000000E+000  0.000000000E+000  2.957929300E+002 
 1.138000000E-002  3.275016659E+002  1.000000000E+000  0.000000000E+000  2.811985656E+002 
 1.139000000E-002  3.275016402E+002  1.000000000E+000  0.000000000E+000  2.655515872E+002 
 1.140000000E-002  3.275016129E+002  1.000000000E+000  0.000000000E+000  2.495155819E+002 
 1.141000000E-002  3.275015848E+002  1.000000000E+000  0.000000000E+000  2.337477883E+002 
 1.142000000E-002  3.275015569E+002  1.000000000E+000  0.000000000E+000  2.188753847E+002 
 1.143000000E-002  3.275015300E+002  1.000000000E+000  0.000000000E+000  2.054735588E+002 
 1.144000000E-002  3.275015051E+002  1.000000000E+000  0.000000000E+000  1.940461038E+002 
 1.145000000E-002  3.275014828E+002  1.000000000E+000  0.000000000E+000  1.850091752E+002 
 1.146000000E-002  3.275014637E+002  1.000000000E+000  0.000000000E+000  1.786787074E+002 
 1.147000000E-002  3.275014484E+002  1.000000000E+000  0.000000000E+000  1.752618421E+002 
 1.148000000E-002  3.275014372E+002  1.000000000E+000  0.000000000E+000  1.748525643E+002 
 1.149000000E-002  3.275014302E+002  1.000000000E+000  0.000000000E+000  1.774315828E+002 
 1.150000000E-002  3.275014275E+002  1.000000000E+000  0.000000000E+000  1.828703365E+002 
 1.151000000E-002  3.275014289E+002  1.000000000E+000  0.000000000E+000  1.909388615E+002 
 1.152000000E-002  3.275014343E+002  1.000000000E+000  0.000000000E+000  2.013171197E+002 
 1.153000000E-002  3.275014431E+002  1.000000000E+000  0.000000000E+000  2.136092784E+002 
 1.154000000E-002  3.275014548E+002  1.000000000E+000  0.000000000E+000  2.273603329E+002 
 1.155000000E-002  3.275014689E+002  1.000000000E+000  0.000000000E+000  2.420744019E+002 
 1.156000000E-002  3.275014847E+002  1.000000000E+000  0.000000000E+000  2.572339794E+002 
 1.157000000E-002  3.275015014E+002  1.000000000E+000  0.000000000E+000  2.723194159E+002 
 1.158000000E-002  3.275015184E+002  1.000000000E+000  0.000000000E+000  2.868279121E+002 
 1.159000000E-002  3.275015349E+002  1.000000000E+000  0.000000000E+000  3.002913493E+002 
 1.160000000E-002  3.275015502E+002  1.000000000E+000  0.000000000E+000  3.122923399E+002 
 1.161000000E-002  3.275015637E+002  1.000000000E+000  0.000000000E+000  3.224779666E+002 
 1.162000000E-002  3.275015750E+002  1.000000000E+000  0.000000000E+000  3.305707762E+002 
 1.163000000E-002  3.275015836E+002  1.000000000E+000  0.000000000E+000  3.363767080E+002 
 1.164000000E-002  3.275015891E+002  1.000000000E+000  0.000000000E+000  3.397897570E+002 
 1.165000000E-002  3.275015914E+002  1.000000000E+000  0.000000000E+000  3.407932966E+002 
 1.166000000E-002 -4.537758882E-004  0.000000000E+000  0.000000000E+000  3.387707490E+002 
 1.167000000E-002 -4.372613003E-004  0.000000000E+000  0.000000000E+000  3.343755111E+002 
 1.168000000E-002 -4.233832079E-004  0.000000000E+000  0.000000000E+000  3.282191913E+002 
 1.169000000E-002  3.275016362E+002  1.000000000E+000  0.000000000E+000  3.192344666E+002 
 1.170000000E-002  3.275016204E+002  1.000000000E+000  0.000000000E+000  3.087296778E+002 
 1.171000000E-002  3.275016026E+002  1.000000000E+000  0.000000000E+000  2.972938527E+002 
 1.172000000E-002  3.275015828E+002  1.000000000E+000  0.000000000E+000  2.849606193E+002 
 1.173000000E-002  3.275015616E+002  1.000000000E+000  0.000000000E+000  2.722517090E+002 
 1.174000000E-002  3.275015397E+002  1.000000000E+000  0.000000000E+000  2.596864660E+002 
 1.175000000E-002  3.275015178E+002  1.000000000E+000  0.000000000E+000  2.477630335E+002 
 1.176000000E-002  3.275014967E+002  1.000000000E+000  0.000000000E+000  2.369408555E+002 
 1.177000000E-002  3.275014770E+002  1.000000000E+000  0.000000000E+000  2.276250949E+002 
 1.178000000E-002  3.275014593E+002  1.000000000E+000  0.000000000E+000  2.201534771E+002 
 1.179000000E-002  3.275014441E+002  1.000000000E+000  0.000000000E+000  2.147859700E+002 
 1.180000000E-002  3.275014318E+002  1.000000000E+000  0.000000000E+000  2.116975922E+002 
 1.181000000E-002  3.275014226E+002  1.000000000E+000  0.000000000E+000  2.109745212E+002 
 1.182000000E-002  3.275014168E+002  1.000000000E+000  0.000000000E+000  2.126135478E+002 
 1.183000000E-002  3.275014144E+002  1.000000000E+000  0.000000000E+000  2.165247989E+002 
 1.184000000E-002  3.275014153E+002  1.000000000E+000  0.000000000E+000  2.225375357E+002 
 1.185000000E-002  3.275014192E+002  1.000000000E+000  0.000000000E+000  2.304087265E+002 
 1.186000000E-002  3.275014259E+002  1.000000000E+000  0.000000000E+000  2.398340026E+002 
 1.187000000E-002  3.275014350E+002  1.000000000E+000  0.000000000E+000  2.504605276E+002 
 1.188000000E-002  3.275014461E+002  1.000000000E+000  0.000000000E+000  2.619012592E+002 
 1.189000000E-002  3.275014585E+002  1.000000000E+000  0.000000000E+000  2.737500410E+002 
 1.190000000E-002  3.275014717E+002  1.000000000E+000  0.000000000E+000  2.855969534E+002 
 1.191000000E-002  3.275014852E+002  1.000000000E+000  0.000000000E+000  2.970433555E+002 
 1.192000000E-002  3.275014984E+002  1.000000000E+000  0.000000000E+000  3.077160812E+002 
 1.193000000E-002  3.275015107E+002  1.000000000E+000  0.000000000E+000  3.172802960E+002 
 1.194000000E-002  3.275015217E+002  1.000000000E+000  0.000000000E+000  3.254505858E+002 
 1.195000000E-002  3.275015310E+002  1.000000000E+000  0.000000000E+000  3.319999258E+002 
 1.196000000E-002  3.275015382E+002  1.000000000E+000  0.000000000E+000  3.367662634E+002 
 1.197000000E-002  3.275015429E+002  1.000000000E+000  0.000000000E+000  3.396565465E+002 
 1.198000000E-002  3.275015452E+002  1.000000000E+000  0.000000000E+000  3.406481220E+002 
 1.199000000E-002 -5.143719255E-004  1.000000000E+000  1.000000000E+000  3.399283890E+002 
 1.200000000E-002 -4.960332671E-004  1.000000000E+000  1.000000000E+000  3.367975985E+002 
 1.201000000E-002 -4.797399302E-004  1.000000000E+000  1.000000000E+000  3.322903774E+002 
 1.202000000E-002  3.275015773E+002  1.000000000E+000  0.000000000E+000  3.255715167E+002 
 1.203000000E-002  3.275015656E+002  1.000000000E+000  0.000000000E+000  3.175888822E+002 
 1.204000000E-002  3.275015523E+002  1.000000000E+000  0.000000000E+000  3.088419340E+002 
 1.205000000E-002  3.275015374E+002  1.000000000E+000  0.000000000E+000  2.993397118E+002 
 1.206000000E-002  3.275015213E+002  1.000000000E+000  0.000000000E+000  2.894839061E+002 
 1.207000000E-002  3.275015045E+002  1.000000000E+000  0.000000000E+000  2.796767540E+002 
 1.208000000E-002  3.275014877E+002  1.000000000E+000  0.000000000E+000  2.703063968E+002 
 1.209000000E-002  3.275014714E+002  1.000000000E+000  0.000000000E+000  2.617331750E+002 
 1.210000000E-002  3.275014561E+002  1.000000000E+000  0.000000000E+000  2.542773323E+002 
 1.211000000E-002  3.275014423E+002  1.000000000E+000  0.000000000E+000  2.482085340E+002 
 1.212000000E-002  3.275014303E+002  1.000000000E+000  0.000000000E+000  2.437375312E+002 
 1.213000000E-002  3.275014206E+002  1.000000000E+000  0.000000000E+000  2.410102092E+002 
 1.214000000E-002  3.275014132E+002  1.000000000E+000  0.000000000E+000  2.401041696E+002 
 1.215000000E-002  3.275014084E+002  1.000000000E+000  0.000000000E+000  2.410278966E+002 
 1.216000000E-002  3.275014062E+002  1.000000000E+000  0.000000000E+000  2.437224626E+002 
 1.217000000E-002  3.275014066E+002  1.000000000E+000  0.000000000E+000  2.480656378E+002 
 1.218000000E-002  3.275014094E+002  1.000000000E+000  0.000000000E+000  2.538781843E+002 
 1.219000000E-002  3.275014143E+002  1.000000000E+000  0.000000000E+000  2.609320425E+002 
 1.220000000E-002  3.275014212E+002  1.000000000E+000  0.000000000E+000  2.689600577E+002 
 1.221000000E-002  3.275014296E+002  1.000000000E+000  0.000000000E+000  2.776668460E+002 
 1.222000000E-002  3.275014391E+002  1.000000000E+000  0.000000000E+000  2.867403745E+002 
 1.223000000E-002  3.275014494E+002  1.000000000E+000  0.000000000E+000  2.958638100E+002 
 1.224000000E-002  3.275014599E+002  1.000000000E+000  0.000000000E+000  3.047272002E+002 
 1.225000000E-002  3.275014702E+002  1.000000000E+000  0.000000000E+000  3.130385648E+002 
 1.226000000E-002  3.275014799E+002  1.000000000E+000  0.000000000E+000  3.205340115E+002 
 1.227000000E-002  3.275014887E+002  1.000000000E+000  0.000000000E+000  3.269865360E+002 
 1.228000000E-002  3.275014962E+002  1.000000000E+000  0.000000000E+000  3.322132248E+002 
 1.229000000E-002  3.275015021E+002  1.000000000E+000  0.000000000E+000  3.360806436E+002 
 1.230000000E-002  3.275015061E+002  1.000000000E+000  0.000000000E+000  3.385082690E+002 
 1.231000000E-002  3.275015083E+002  1.000000000E+000  0.000000000E+000  3.394698947E+002 
 1.232000000E-002  3.275015084E+002  1.000000000E+000  0.000000000E+000  3.389930200E+002 
 1.233000000E-002 -5.426787949E-004  0.000000000E+000  0.000000000E+000  3.367930532E+002 
 1.234000000E-002 -5.251559241E-004  0.000000000E+000  0.000000000E+000  3.332249270E+002 
 1.235000000E-002  3.275015343E+002  1.000000000E+000  0.000000000E+000  3.282506144E+002 
 1.236000000E-002  3.275015257E+002  1.000000000E+000  0.000000000E+000  3.222906576E+002 
 1.237000000E-002  3.275015159E+002  1.000000000E+000  0.000000000E+000  3.157078716E+002 
 1.238000000E-002  3.275015048E+002  1.000000000E+000  0.000000000E+000  3.084947183E+002 
 1.239000000E-002  3.275014926E+002  1.000000000E+000  0.000000000E+000  3.009571528E+002 
 1.240000000E-002  3.275014799E+002  1.000000000E+000  0.000000000E+000  2.934035658E+002 
 1.241000000E-002  3.275014671E+002  1.000000000E+000  0.000000000E+000  2.861334991E+002 
 1.242000000E-002  3.275014546E+002  1.000000000E+000  0.000000000E+000  2.794270100E+002 
 1.243000000E-002  3.275014427E+002  1.000000000E+000  0.000000000E+000  2.735350522E+002 
 1.244000000E-002  3.275014320E+002  1.000000000E+000  0.000000000E+000  2.686711949E+002 
 1.245000000E-002  3.275014226E+002  1.000000000E+000  0.000000000E+000  2.650049427E+002 
 1.246000000E-002  3.275014149E+002  1.000000000E+000  0.000000000E+000  2.626568517E+002 
 1.247000000E-002  3.275014089E+002  1.000000000E+000  0.000000000E+000  2.616955696E+002 
 1.248000000E-002  3.275014050E+002  1.000000000E+000  0.000000000E+000  2.621368498E+002 
 1.249000000E-002  3.275014030E+002  1.000000000E+000  0.000000000E+000  2.639445195E+002 
 1.250000000E-002  3.275014030E+002  1.000000000E+000  0.000000000E+000  2.670333090E+002 
 1.251000000E-002  3.275014048E+002  1.000000000E+000  0.000000000E+000  2.712733871E+002 
 1.252000000E-002  3.275014084E+002  1.000000000E+000  0.000000000E+000  2.764963847E+002 
 1.253000000E-002  3.275014134E+002  1.000000000E+000  0.000000000E+000  2.825026485E+002 
 1.254000000E-002  3.275014197E+002  1.000000000E+000  0.000000000E+000  2.890694213E+002 
 1.255000000E-002  3.275014269E+002  1.000000000E+000  0.000000000E+000  2.959596271E+002 
 1.256000000E-002  3.275014347E+002  1.000000000E+000  0.000000000E+000  3.029309219E+002 
 1.257000000E-002  3.275014428E+002  1.000000000E+000  0.000000000E+000  3.097446747E+002 
 1.258000000E-002  3.275014507E+002  1.000000000E+000  0.000000000E+000  3.161745518E+002 
 1.259000000E-002  3.275014583E+002  1.000000000E+000  0.000000000E+000  3.220144056E+002 
 1.260000000E-002  3.275014652E+002  1.000000000E+000  0.000000000E+000  3.270851997E+002 
 1.261000000E-002  3.275014712E+002  1.000000000E+000  0.000000000E+000  3.312407462E+002 
 1.262000000E-002  3.275014759E+002  1.000000000E+000  0.000000000E+000  3.343720813E+002 
 1.263000000E-002  3.275014793E+002  1.000000000E+000  0.000000000E+000  3.364103591E+002 
 1.264000000E-002  3.275014813E+002  1.000000000E+000  0.000000000E+000  3.373282012E+002 
 1.265000000E-002  3.275014817E+002  1.000000000E+000  0.000000000E+000  3.371394979E+002 
 1.266000000E-002 -5.743579880E-004  1.000000000E+000  1.000000000E+000  3.359027682E+002 
 1.267000000E-002 -5.555018094E-004  1.000000000E+000  1.000000000E+000  3.333422507E+002 
 1.268000000E-002  3.275015122E+002  1.000000000E+000  0.000000000E+000  3.296770564E+002 
 1.269000000E-002  3.275015056E+002  1.000000000E+000  0.000000000E+000  3.250376999E+002 
 1.270000000E-002  3.275014980E+002  1.000000000E+000  0.000000000E+000  3.198272664E+002 
 1.271000000E-002  3.275014891E+002  1.000000000E+000  0.000000000E+000  3.140172599E+002 
 1.272000000E-002  3.275014793E+002  1.000000000E+000  0.000000000E+000  3.078572374E+002 
 1.273000000E-002  3.275014690E+002  1.000000000E+000  0.000000000E+000  3.016018471E+002 
 1.274000000E-002  3.275014584E+002  1.000000000E+000  0.000000000E+000  2.955014209E+002 
 1.275000000E-002  3.275014480E+002  1.000000000E+000  0.000000000E+000  2.897929967E+002 
 1.276000000E-002  3.275014380E+002  1.000000000E+000  0.000000000E+000  2.846920841E+002 
 1.277000000E-002  3.275014288E+002  1.000000000E+000  0.000000000E+000  2.803854524E+002 
 1.278000000E-002  3.275014207E+002  1.000000000E+000  0.000000000E+000  2.770251735E+002 
 1.279000000E-002  3.275014139E+002  1.000000000E+000  0.000000000E+000  2.747240999E+002 
 1.280000000E-002  3.275014085E+002  1.000000000E+000  0.000000000E+000  2.735529011E+002 
 1.281000000E-002  3.275014047E+002  1.000000000E+000  0.000000000E+000  2.735387213E+002 
 1.282000000E-002  3.275014025E+002  1.000000000E+000  0.000000000E+000  2.746654593E+002 
 1.283000000E-002  3.275014020E+002  1.000000000E+000  0.000000000E+000  2.768756154E+002 
 1.284000000E-002  3.275014031E+002  1.000000000E+000  0.000000000E+000  2.800735897E+002 
 1.285000000E-002  3.275014056E+002  1.000000000E+000  0.000000000E+000  2.841302729E+002 
 1.286000000E-002  3.275014093E+002  1.000000000E+000  0.000000000E+000  2.888887228E+002 
 1.287000000E-002  3.275014142E+002  1.000000000E+000  0.000000000E+000  2.941706896E+002 
 1.288000000E-002  3.275014199E+002  1.000000000E+000  0.000000000E+000  2.997837268E+002 
 1.289000000E-002  3.275014263E+002  1.000000000E+000  0.000000000E+000  3.055286134E+002 
 1.290000000E-002  3.275014329E+002  1.000000000E+000  0.000000000E+000  3.112068073E+002 
 1.291000000E-002  3.275014395E+002  1.000000000E+000  0.000000000E+000  3.166276577E+002 
 1.292000000E-002  3.275014459E+002  1.000000000E+000  0.000000000E+000  3.216151212E+002 
 1.293000000E-002  3.275014518E+002  1.000000000E+000  0.000000000E+000  3.260137515E+002 
 1.294000000E-002  3.275014570E+002  1.000000000E+000  0.000000000E+000  3.296937660E+002 
 1.295000000E-002  3.275014612E+002  1.000000000E+000  0.000000000E+000  3.325550314E+002 
 1.296000000E-002  3.275014644E+002  1.000000000E+000  0.000000000E+000  3.345298539E+002 
 1.297000000E-002  3.275014664E+002  1.000000000E+000  0.000000000E+000  3.355845091E+002 
 1.298000000E-002  3.275014672E+002  1.000000000E+000  0.000000000E+000  3.357194892E+002 
 1.299000000E-002 -5.894649711E-004  0.000000000E+000  0.000000000E+000  3.350812234E+002 
 1.300000000E-002 -5.697159038E-004  0.000000000E+000  0.000000000E+000  3.332061473E+002 
 1.301000000E-002 -5.511160808E-004  0.000000000E+000  0.000000000E+000  3.305617881E+002 
 1.302000000E-002  3.275015068E+002  1.000000000E+000  0.000000000E+000  3.265969844E+002 
 1.303000000E-002  3.275014999E+002  1.000000000E+000  0.000000000E+000  3.218698953E+002 
 1.304000000E-002  3.275014920E+002  1.000000000E+000  0.000000000E+000  3.166731310E+002 
 1.305000000E-002  3.275014831E+002  1.000000000E+000  0.000000000E+000  3.110076035E+002 
 1.306000000E-002  3.275014735E+002  1.000000000E+000  0.000000000E+000  3.051134908E+002 
 1.307000000E-002  3.275014635E+002  1.000000000E+000  0.000000000E+000  2.992319208E+002 
 1.308000000E-002  3.275014535E+002  1.000000000E+000  0.000000000E+000  2.935961760E+002 
 1.309000000E-002  3.275014437E+002  1.000000000E+000  0.000000000E+000  2.884234381E+002 
 1.310000000E-002  3.275014344E+002  1.000000000E+000  0.000000000E+000  2.839073577E+002 
 1.311000000E-002  3.275014261E+002  1.000000000E+000  0.000000000E+000  2.802116962E+002 
 1.312000000E-002  3.275014188E+002  1.000000000E+000  0.000000000E+000  2.774652388E+002 
 1.313000000E-002  3.275014129E+002  1.000000000E+000  0.000000000E+000  2.757581281E+002 
 1.314000000E-002  3.275014084E+002  1.000000000E+000  0.000000000E+000  2.751397104E+002 
 1.315000000E-002  3.275014054E+002  1.000000000E+000  0.000000000E+000  2.756179289E+002 
 1.316000000E-002  3.275014040E+002  1.000000000E+000  0.000000000E+000  2.771602414E+002 
 1.317000000E-002  3.275014041E+002  1.000000000E+000  0.000000000E+000  2.796959846E+002 
 1.318000000E-002  3.275014057E+002  1.000000000E+000  0.000000000E+000  2.831200574E+002 
 1.319000000E-002  3.275014085E+002  1.000000000E+000  0.000000000E+000  2.872977508E+002 
 1.320000000E-002  3.275014126E+002  1.000000000E+000  0.000000000E+000  2.920705150E+002 
 1.321000000E-002  3.275014175E+002  1.000000000E+000  0.000000000E+000  2.972624274E+002 
 1.322000000E-002  3.275014232E+002  1.000000000E+000  0.000000000E+000  3.026871049E+002 
 1.323000000E-002  3.275014293E+002  1.000000000E+000  0.000000000E+000  3.081547972E+002 
 1.324000000E-002  3.275014356E+002  1.000000000E+000  0.000000000E+000  3.134793961E+002 
 1.325000000E-002  3.275014418E+002  1.000000000E+000  0.000000000E+000  3.184851099E+002 
 1.326000000E-002  3.275014477E+002  1.000000000E+000  0.000000000E+000  3.230125680E+002 
 1.327000000E-002  3.275014530E+002  1.000000000E+000  0.000000000E+000  3.269241515E+002 
 1.328000000E-002  3.275014575E+002  1.000000000E+000  0.000000000E+000  3.301083772E+002 
 1.329000000E-002  3.275014611E+002  1.000000000E+000  0.000000000E+000  3.324832029E+002 
 1.330000000E-002  3.275014636E+002  1.000000000E+000  0.000000000E+000  3.339981661E+002 
 1.331000000E-002  3.275014650E+002  1.000000000E+000  0.000000000E+000  3.346353107E+002 
 1.332000000E-002 -5.879759580E-004  1.000000000E+000  1.000000000E+000  3.343689833E+002 
 1.333000000E-002 -5.676057486E-004  1.000000000E+000  1.000000000E+000  3.329771227E+002 
 1.334000000E-002 -5.484092102E-004  1.000000000E+000  1.000000000E+000  3.307805566E+002 
 1.335000000E-002  3.275015304E+002  1.000000000E+000  0.000000000E+000  3.276479436E+002 
 1.336000000E-002  3.275015235E+002  1.000000000E+000  0.000000000E+000  3.228776797E+002 
 1.337000000E-002  3.275015153E+002  1.000000000E+000  0.000000000E+000  3.174386237E+002 
 1.338000000E-002  3.275015058E+002  1.000000000E+000  0.000000000E+000  3.112818204E+002 
 1.339000000E-002  3.275014952E+002  1.000000000E+000  0.000000000E+000  3.046771333E+002 
 1.340000000E-002  3.275014839E+002  1.000000000E+000  0.000000000E+000  2.979024048E+002 
 1.341000000E-002  3.275014722E+002  1.000000000E+000  0.000000000E+000  2.912331231E+002 
 1.342000000E-002  3.275014606E+002  1.000000000E+000  0.000000000E+000  2.849324730E+002 
 1.343000000E-002  3.275014495E+002  1.000000000E+000  0.000000000E+000  2.792421237E+002 
 1.344000000E-002  3.275014391E+002  1.000000000E+000  0.000000000E+000  2.743740653E+002 
 1.345000000E-002  3.275014299E+002  1.000000000E+000  0.000000000E+000  2.705037631E+002 
 1.346000000E-002  3.275014219E+002  1.000000000E+000  0.000000000E+000  2.677648380E+002 
 1.347000000E-002  3.275014156E+002  1.000000000E+000  0.000000000E+000  2.662454253E+002 
 1.348000000E-002  3.275014109E+002  1.000000000E+000  0.000000000E+000  2.659862932E+002 
 1.349000000E-002  3.275014080E+002  1.000000000E+000  0.000000000E+000  2.669807406E+002 
 1.350000000E-002  3.275014070E+002  1.000000000E+000  0.000000000E+000  2.691762243E+002 
 1.351000000E-002  3.275014076E+002  1.000000000E+000  0.000000000E+000  2.724776084E+002 
 1.352000000E-002  3.275014099E+002  1.000000000E+000  0.000000000E+000  2.767518693E+002 
 1.353000000E-002  3.275014136E+002  1.000000000E+000  0.000000000E+000  2.818340425E+002 
 1.354000000E-002  3.275014186E+002  1.000000000E+000  0.000000000E+000  2.875341605E+002 
 1.355000000E-002  3.275014246E+002  1.000000000E+000  0.000000000E+000  2.936448988E+002 
 1.356000000E-002  3.275014313E+002  1.000000000E+000  0.000000000E+000  2.999496324E+002 
 1.357000000E-002  3.275014384E+002  1.000000000E+000  0.000000000E+000  3.062305968E+002 
 1.358000000E-002  3.275014455E+002  1.000000000E+000  0.000000000E+000  3.122768540E+002 
 1.359000000E-002  3.275014525E+002  1.000000000E+000  0.000000000E+000  3.178917790E+002 
 1.360000000E-002  3.275014590E+002  1.000000000E+000  0.000000000E+000  3.228998089E+002 
 1.361000000E-002  3.275014648E+002  1.000000000E+000  0.000000000E+000  3.271522286E+002 
 1.362000000E-002  3.275014697E+002  1.000000000E+000  0.000000000E+000  3.305318122E+002 
 1.363000000E-002  3.275014733E+002  1.000000000E+000  0.000000000E+000  3.329561842E+002 
 1.364000000E-002  3.275014758E+002  1.000000000E+000  0.000000000E+000  3.343798134E+002 
 1.365000000E-002 -5.691795385E-004  0.000000000E+000  0.000000000E+000  3.344566912E+002 
 1.366000000E-002 -5.483740353E-004  0.000000000E+000  0.000000000E+000  3.333745518E+002 
 1.367000000E-002 -5.289715527E-004  0.000000000E+000  0.000000000E+000  3.313092908E+002 
 1.368000000E-002 -5.115760620E-004  0.000000000E+000  0.000000000E+000  3.278762444E+002 
 1.369000000E-002 -4.963461253E-004  0.000000000E+000  0.000000000E+000  3.230261128E+002 
 1.370000000E-002  3.275015587E+002  1.000000000E+000  0.000000000E+000  3.164988253E+002 
 1.371000000E-002  3.275015472E+002  1.000000000E+000  0.000000000E+000  3.090551844E+002 
 1.372000000E-002  3.275015345E+002  1.000000000E+000  0.000000000E+000  3.011082576E+002 
 1.373000000E-002  3.275015206E+002  1.000000000E+000  0.000000000E+000  2.927240143E+002 
 1.374000000E-002  3.275015060E+002  1.000000000E+000  0.000000000E+000  2.842530411E+002 
 1.375000000E-002  3.275014912E+002  1.000000000E+000  0.000000000E+000  2.760382635E+002 
 1.376000000E-002  3.275014766E+002  1.000000000E+000  0.000000000E+000  2.684026997E+002 
 1.377000000E-002  3.275014628E+002  1.000000000E+000  0.000000000E+000  2.616382938E+002 
 1.378000000E-002  3.275014501E+002  1.000000000E+000  0.000000000E+000  2.559962035E+002 
 1.379000000E-002  3.275014389E+002  1.000000000E+000  0.000000000E+000  2.516788527E+002 
 1.380000000E-002  3.275014295E+002  1.000000000E+000  0.000000000E+000  2.488339888E+002 
 1.381000000E-002  3.275014221E+002  1.000000000E+000  0.000000000E+000  2.475509013E+002 
 1.382000000E-002  3.275014170E+002  1.000000000E+000  0.000000000E+000  2.478588777E+002 
 1.383000000E-002  3.275014141E+002  1.000000000E+000  0.000000000E+000  2.497278874E+002 
 1.384000000E-002  3.275014134E+002  1.000000000E+000  0.000000000E+000  2.530714055E+002 
 1.385000000E-002  3.275014149E+002  1.000000000E+000  0.000000000E+000  2.577512091E+002 
 1.386000000E-002  3.275014184E+002  1.000000000E+000  0.000000000E+000  2.635839179E+002 
 1.387000000E-002  3.275014237E+002  1.000000000E+000  0.000000000E+000  2.703489870E+002 
 1.388000000E-002  3.275014303E+002  1.000000000E+000  0.000000000E+000  2.777978215E+002 
 1.389000000E-002  3.275014382E+002  1.000000000E+000  0.000000000E+000  2.856636474E+002 
 1.390000000E-002  3.275014467E+002  1.000000000E+000  0.000000000E+000  2.936717582E+002 
 1.391000000E-002  3.275014557E+002  1.000000000E+000  0.000000000E+000  3.015497524E+002 
 1.392000000E-002  3.275014646E+002  1.000000000E+000  0.000000000E+000  3.090373911E+002 
 1.393000000E-002  3.275014731E+002  1.000000000E+000  0.000000000E+000  3.158957265E+002 
 1.394000000E-002  3.275014810E+002  1.000000000E+000  0.000000000E+000  3.219151913E+002 
 1.395000000E-002  3.275014878E+002  1.000000000E+000  0.000000000E+000  3.269223834E+002 
 1.396000000E-002  3.275014933E+002  1.000000000E+000  0.000000000E+000  3.307853386E+002 
 1.397000000E-002 -5.583995381E-004  1.000000000E+000  1.000000000E+000  3.334317134E+002 
 1.398000000E-002 -5.349252479E-004  1.000000000E+000  1.000000000E+000  3.343274015E+002 
 1.399000000E-002 -5.130511718E-004  1.000000000E+000  1.000000000E+000  3.340241437E+002 
