   Time             Vo                Vo_             
 1.655000000E-002 -3.288082104E+002  5.747212749E+001 
 1.656000000E-002 -3.288124486E+002  5.612187710E+001 
 1.657000000E-002 -3.288155522E+002  5.405413772E+001 
 1.658000000E-002 -3.288175273E+002  5.132854942E+001 
 1.659000000E-002  3.261809851E+002  4.852438725E+001 
 1.660000000E-002  3.261786012E+002  4.654881108E+001 
 1.661000000E-002  3.261755978E+002  4.513221534E+001 
 1.662000000E-002  3.261717661E+002  4.442440867E+001 
 1.663000000E-002  3.261671041E+002  4.437232881E+001 
 1.664000000E-002 -3.288385992E+002  4.508184759E+001 
 1.665000000E-002 -3.288434991E+002  4.515937343E+001 
 1.666000000E-002 -3.288475723E+002  4.463774527E+001 
 1.667000000E-002 -3.288505446E+002  4.335927026E+001 
 1.668000000E-002 -3.288524198E+002  4.138493440E+001 
 1.669000000E-002 -3.288532038E+002  3.877251610E+001 
 1.670000000E-002  3.261468325E+002  3.582448368E+001 
 1.671000000E-002  3.261459865E+002  3.371613379E+001 
 1.672000000E-002  3.261444926E+002  3.219480382E+001 
 1.673000000E-002  3.261421323E+002  3.141786719E+001 
 1.674000000E-002  3.261389034E+002  3.132967142E+001 
 1.675000000E-002 -3.288654013E+002  3.203138222E+001 
 1.676000000E-002 -3.288689576E+002  3.214054350E+001 
 1.677000000E-002 -3.288717158E+002  3.166937946E+001 
 1.678000000E-002 -3.288734114E+002  3.046510617E+001 
 1.679000000E-002 -3.288740478E+002  2.858672663E+001 
 1.680000000E-002 -3.288736306E+002  2.609014239E+001 
 1.681000000E-002  3.261278403E+002  2.304830723E+001 
 1.682000000E-002  3.261285423E+002  2.080575943E+001 
 1.683000000E-002  3.261285677E+002  1.917850116E+001 
 1.684000000E-002  3.261276885E+002  1.833153319E+001 
 1.685000000E-002  3.261259022E+002  1.820659218E+001 
 1.686000000E-002 -3.288769949E+002  1.890004644E+001 
 1.687000000E-002 -3.288791991E+002  1.904095168E+001 
 1.688000000E-002 -3.288806341E+002  1.862050659E+001 
 1.689000000E-002 -3.288810450E+002  1.749087453E+001 
 1.690000000E-002 -3.288804349E+002  1.570906035E+001 
 1.691000000E-002 -3.288788091E+002  1.332907443E+001 
 1.692000000E-002  3.261240155E+002  1.023707197E+001 
 1.693000000E-002  3.261262727E+002  7.857828688E+000 
 1.694000000E-002  3.261278247E+002  6.122372979E+000 
 1.695000000E-002  3.261284335E+002  5.203396586E+000 
 1.696000000E-002  3.261280965E+002  5.040007079E+000 
 1.697000000E-002 -3.288733862E+002  5.723767401E+000 
 1.698000000E-002 -3.288742326E+002  5.895711576E+000 
 1.699000000E-002 -3.288743388E+002  5.525417999E+000 
 1.700000000E-002 -3.288734595E+002  4.470034502E+000 
 1.701000000E-002 -3.288715977E+002  2.784555185E+000 
 1.702000000E-002 -3.288687583E+002  5.210872530E-001 
 1.703000000E-002 -3.288649480E+002 -2.271037953E+000 
 1.704000000E-002  3.261389166E+002 -4.832218928E+000 
 1.705000000E-002  3.261417518E+002 -6.483663927E+000 
 1.706000000E-002  3.261438505E+002 -7.510627679E+000 
 1.707000000E-002  3.261449658E+002 -7.746527252E+000 
 1.708000000E-002 -3.288550987E+002 -7.104826168E+000 
 1.709000000E-002 -3.288545829E+002 -6.931163852E+000 
 1.710000000E-002 -3.288533555E+002 -7.279412100E+000 
 1.711000000E-002 -3.288511802E+002 -8.287077590E+000 
 1.712000000E-002 -3.288480600E+002 -9.901241634E+000 
 1.713000000E-002 -3.288439998E+002 -1.207176311E+001 
 1.714000000E-002 -3.288390059E+002 -1.475117164E+001 
 1.715000000E-002  3.261664256E+002 -1.747997989E+001 
 1.716000000E-002  3.261707879E+002 -1.926052875E+001 
 1.717000000E-002  3.261743853E+002 -2.038876004E+001 
 1.718000000E-002  3.261769614E+002 -2.069058472E+001 
 1.719000000E-002 -3.288216771E+002 -2.008437723E+001 
 1.720000000E-002 -3.288197933E+002 -1.990178039E+001 
 1.721000000E-002 -3.288172265E+002 -2.022093209E+001 
 1.722000000E-002 -3.288137502E+002 -2.117404715E+001 
 1.723000000E-002 -3.288093671E+002 -2.271028005E+001 
 1.724000000E-002 -3.288040818E+002 -2.478145316E+001 
 1.725000000E-002 -3.287979004E+002 -2.734195427E+001 
 1.726000000E-002  3.262090146E+002 -3.019368703E+001 
 1.727000000E-002  3.262149065E+002 -3.210012784E+001 
 1.728000000E-002  3.262200050E+002 -3.332647700E+001 
 1.729000000E-002  3.262240439E+002 -3.369116021E+001 
 1.730000000E-002 -3.287731667E+002 -3.311736979E+001 
 1.731000000E-002 -3.287699150E+002 -3.292175850E+001 
 1.732000000E-002 -3.287660091E+002 -3.320786742E+001 
 1.733000000E-002 -3.287612321E+002 -3.410266052E+001 
 1.734000000E-002 -3.287555866E+002 -3.555736000E+001 
 1.735000000E-002 -3.287490769E+002 -3.752574643E+001 
 1.736000000E-002 -3.287417089E+002 -3.996406044E+001 
 1.737000000E-002  3.262666132E+002 -4.290152902E+001 
 1.738000000E-002  3.262740325E+002 -4.493270146E+001 
 1.739000000E-002  3.262806298E+002 -4.625606263E+001 
 1.740000000E-002  3.262861292E+002 -4.668256900E+001 
 1.741000000E-002 -3.287096559E+002 -4.614019347E+001 
 1.742000000E-002 -3.287050405E+002 -4.592922423E+001 
 1.743000000E-002 -3.286997999E+002 -4.618007861E+001 
 1.744000000E-002 -3.286937266E+002 -4.701450769E+001 
 1.745000000E-002 -3.286868231E+002 -4.838579269E+001 
 1.746000000E-002 -3.286790934E+002 -5.024966399E+001 
 1.747000000E-002 -3.286705431E+002 -5.256420705E+001 
 1.748000000E-002 -3.286611789E+002 -5.528977053E+001 
 1.749000000E-002  3.263477684E+002 -5.746777352E+001 
 1.750000000E-002  3.263555741E+002 -5.867314904E+001 
 1.751000000E-002  3.263625279E+002 -5.919654373E+001 
 1.752000000E-002 -3.286318363E+002 -5.871927797E+001 
 1.753000000E-002 -3.286258629E+002 -5.852253592E+001 
 1.754000000E-002 -3.286192923E+002 -5.876664390E+001 
 1.755000000E-002 -3.286119263E+002 -5.956781489E+001 
 1.756000000E-002 -3.286037673E+002 -6.088143927E+001 
 1.757000000E-002 -3.285948193E+002 -6.266524637E+001 
 1.758000000E-002 -3.285850874E+002 -6.487921457E+001 
 1.759000000E-002 -3.285745782E+002 -6.748548361E+001 
 1.760000000E-002  3.264359311E+002 -6.983645984E+001 
 1.761000000E-002  3.264452174E+002 -7.115898670E+001 
 1.762000000E-002  3.264536239E+002 -7.177275477E+001 
 1.763000000E-002 -3.285393210E+002 -7.135462283E+001 
 1.764000000E-002 -3.285319945E+002 -7.116436641E+001 
 1.765000000E-002 -3.285240988E+002 -7.139433412E+001 
 1.766000000E-002 -3.285154454E+002 -7.215530326E+001 
 1.767000000E-002 -3.285060363E+002 -7.340475353E+001 
 1.768000000E-002 -3.284958753E+002 -7.510239399E+001 
 1.769000000E-002 -3.284849675E+002 -7.721007736E+001 
 1.770000000E-002 -3.284733190E+002 -7.969171644E+001 
 1.771000000E-002  3.265386723E+002 -8.217973386E+001 
 1.772000000E-002  3.265494313E+002 -8.361566162E+001 
 1.773000000E-002  3.265592826E+002 -8.431629297E+001 
 1.774000000E-002 -3.284322504E+002 -8.395450210E+001 
 1.775000000E-002 -3.284235816E+002 -8.376566727E+001 
 1.776000000E-002 -3.284143718E+002 -8.397676516E+001 
 1.777000000E-002 -3.284044416E+002 -8.469323255E+001 
 1.778000000E-002 -3.283937931E+002 -8.587461462E+001 
 1.779000000E-002 -3.283824298E+002 -8.748257722E+001 
 1.780000000E-002 -3.283703564E+002 -8.948082545E+001 
 1.781000000E-002 -3.283575788E+002 -9.183502413E+001 
 1.782000000E-002  3.266558213E+002 -9.443097938E+001 
 1.783000000E-002  3.266680403E+002 -9.597829885E+001 
 1.784000000E-002  3.266793240E+002 -9.676402722E+001 
 1.785000000E-002 -3.283108083E+002 -9.645779008E+001 
 1.786000000E-002 -3.283008126E+002 -9.626679487E+001 
 1.787000000E-002 -3.282903038E+002 -9.645578480E+001 
 1.788000000E-002 -3.282791117E+002 -9.712495165E+001 
 1.789000000E-002 -3.282672384E+002 -9.823587825E+001 
 1.790000000E-002 -3.282546870E+002 -9.975216071E+001 
 1.791000000E-002 -3.282414621E+002 -1.016393312E+002 
 1.792000000E-002 -3.282275692E+002 -1.038647823E+002 
 1.793000000E-002  3.267871743E+002 -1.065452164E+002 
 1.794000000E-002  3.268008371E+002 -1.082027249E+002 
 1.795000000E-002  3.268135371E+002 -1.090726146E+002 
 1.796000000E-002 -3.281752088E+002 -1.088223242E+002 
 1.797000000E-002 -3.281639051E+002 -1.086262172E+002 
 1.798000000E-002 -3.281521159E+002 -1.087905215E+002 
 1.799000000E-002 -3.281396802E+002 -1.094102863E+002 
 1.800000000E-002 -3.281265999E+002 -1.104491000E+002 
 1.801000000E-002 -3.281128779E+002 -1.118724583E+002 
 1.802000000E-002 -3.280985185E+002 -1.136476914E+002 
 1.803000000E-002 -3.280835271E+002 -1.157438919E+002 
 1.804000000E-002 -3.280679097E+002 -1.181318458E+002 
 1.805000000E-002  3.269471992E+002 -1.199327559E+002 
 1.806000000E-002  3.269609658E+002 -1.206528101E+002 
 1.807000000E-002  3.269737424E+002 -1.206194670E+002 
 1.808000000E-002 -3.280136670E+002 -1.204461395E+002 
 1.809000000E-002 -3.280004638E+002 -1.207209124E+002 
 1.810000000E-002 -3.279868025E+002 -1.213093447E+002 
 1.811000000E-002 -3.279725321E+002 -1.222935196E+002 
 1.812000000E-002 -3.279576554E+002 -1.236408411E+002 
 1.813000000E-002 -3.279421766E+002 -1.253204463E+002 
 1.814000000E-002 -3.279261004E+002 -1.273031378E+002 
 1.815000000E-002 -3.279094329E+002 -1.295613180E+002 
 1.816000000E-002  3.271070999E+002 -1.315027262E+002 
 1.817000000E-002  3.271222380E+002 -1.323228259E+002 
 1.818000000E-002  3.271363600E+002 -1.323649238E+002 
 1.819000000E-002 -3.278497938E+002 -1.321970070E+002 
 1.820000000E-002 -3.278353583E+002 -1.324592513E+002 
 1.821000000E-002 -3.278204911E+002 -1.330169531E+002 
 1.822000000E-002 -3.278050497E+002 -1.339474247E+002 
 1.823000000E-002 -3.277890369E+002 -1.352199508E+002 
 1.824000000E-002 -3.277724565E+002 -1.368054493E+002 
 1.825000000E-002 -3.277553132E+002 -1.386764081E+002 
 1.826000000E-002 -3.277376126E+002 -1.408068224E+002 
 1.827000000E-002  3.272802756E+002 -1.428699828E+002 
 1.828000000E-002  3.272967654E+002 -1.437912122E+002 
 1.829000000E-002  3.273122131E+002 -1.439100722E+002 
 1.830000000E-002 -3.276727100E+002 -1.437450766E+002 
 1.831000000E-002 -3.276570653E+002 -1.439937237E+002 
 1.832000000E-002 -3.276410147E+002 -1.445199917E+002 
 1.833000000E-002 -3.276244244E+002 -1.453965192E+002 
 1.834000000E-002 -3.276072970E+002 -1.465944367E+002 
 1.835000000E-002 -3.275896361E+002 -1.480864096E+002 
 1.836000000E-002 -3.275714460E+002 -1.498465793E+002 
 1.837000000E-002 -3.275527321E+002 -1.518505044E+002 
 1.838000000E-002  3.274664498E+002 -1.540195425E+002 
 1.839000000E-002  3.274842679E+002 -1.550418656E+002 
 1.840000000E-002  3.275010186E+002 -1.552377794E+002 
 1.841000000E-002 -3.274827017E+002 -1.550723073E+002 
 1.842000000E-002 -3.274658741E+002 -1.553052948E+002 
 1.843000000E-002 -3.274486662E+002 -1.557985197E+002 
 1.844000000E-002 -3.274309523E+002 -1.566200696E+002 
 1.845000000E-002 -3.274127350E+002 -1.577428781E+002 
 1.846000000E-002 -3.273940175E+002 -1.591413187E+002 
 1.847000000E-002 -3.273748041E+002 -1.607911483E+002 
 1.848000000E-002 -3.273550997E+002 -1.626694526E+002 
 1.849000000E-002  3.276653204E+002 -1.649313994E+002 
 1.850000000E-002  3.276844403E+002 -1.660539854E+002 
 1.851000000E-002  3.277024680E+002 -1.663265293E+002 
 1.852000000E-002 -3.272800803E+002 -1.661566705E+002 
 1.853000000E-002 -3.272620997E+002 -1.663712209E+002 
 1.854000000E-002 -3.272437636E+002 -1.668291568E+002 
 1.855000000E-002 -3.272249546E+002 -1.675941580E+002 
 1.856000000E-002 -3.272056752E+002 -1.686409133E+002 
 1.857000000E-002 -3.271859284E+002 -1.699454576E+002 
 1.858000000E-002 -3.271657181E+002 -1.714851197E+002 
 1.859000000E-002 -3.271450489E+002 -1.732384707E+002 
 1.860000000E-002 -3.271239261E+002 -1.751852747E+002 
 1.861000000E-002  3.278964837E+002 -1.764419988E+002 
 1.862000000E-002  3.279153876E+002 -1.765417330E+002 
 1.863000000E-002 -3.270660203E+002 -1.764108656E+002 
 1.864000000E-002 -3.270469160E+002 -1.766488093E+002 
 1.865000000E-002 -3.270274794E+002 -1.771121000E+002 
 1.866000000E-002 -3.270076010E+002 -1.778596390E+002 
 1.867000000E-002 -3.269872829E+002 -1.788679064E+002 
 1.868000000E-002 -3.269665283E+002 -1.801146356E+002 
 1.869000000E-002 -3.269453408E+002 -1.815787645E+002 
 1.870000000E-002 -3.269237248E+002 -1.832403874E+002 
 1.871000000E-002 -3.269016853E+002 -1.850807087E+002 
 1.872000000E-002  3.281199878E+002 -1.864811822E+002 
 1.873000000E-002  3.281401121E+002 -1.866892642E+002 
 1.874000000E-002 -3.268401799E+002 -1.865850064E+002 
 1.875000000E-002 -3.268199771E+002 -1.868345091E+002 
 1.876000000E-002 -3.267994650E+002 -1.872921331E+002 
 1.877000000E-002 -3.267785418E+002 -1.880122312E+002 
 1.878000000E-002 -3.267572096E+002 -1.889730161E+002 
 1.879000000E-002 -3.267354712E+002 -1.901538633E+002 
 1.880000000E-002 -3.267133303E+002 -1.915352655E+002 
 1.881000000E-002 -3.266907909E+002 -1.930987884E+002 
 1.882000000E-002 -3.266678577E+002 -1.948270273E+002 
 1.883000000E-002  3.283550209E+002 -1.963524099E+002 
 1.884000000E-002  3.283763377E+002 -1.966616939E+002 
 1.885000000E-002 -3.266028701E+002 -1.965746413E+002 
 1.886000000E-002 -3.265816019E+002 -1.968261635E+002 
 1.887000000E-002 -3.265600470E+002 -1.972694237E+002 
 1.888000000E-002 -3.265381111E+002 -1.979544617E+002 
 1.889000000E-002 -3.265157962E+002 -1.988611562E+002 
 1.890000000E-002 -3.264931050E+002 -1.999704609E+002 
 1.891000000E-002 -3.264700408E+002 -2.012643628E+002 
 1.892000000E-002 -3.264466076E+002 -2.027258406E+002 
 1.893000000E-002 -3.264228098E+002 -2.043388253E+002 
 1.894000000E-002  3.286012179E+002 -2.059752254E+002 
 1.895000000E-002  3.286236934E+002 -2.063805172E+002 
 1.896000000E-002 -3.263544664E+002 -2.063038793E+002 
 1.897000000E-002 -3.263321715E+002 -2.065496237E+002 
 1.898000000E-002 -3.263096119E+002 -2.069715832E+002 
 1.899000000E-002 -3.262867006E+002 -2.076157218E+002 
 1.900000000E-002 -3.262634395E+002 -2.084635122E+002 
 1.901000000E-002 -3.262398312E+002 -2.094974179E+002 
 1.902000000E-002 -3.262158788E+002 -2.107008545E+002 
 1.903000000E-002 -3.261915859E+002 -2.120581518E+002 
 1.904000000E-002 -3.261669566E+002 -2.135545171E+002 
 1.905000000E-002  3.288581665E+002 -2.152919636E+002 
 1.906000000E-002  3.288817629E+002 -2.157894389E+002 
 1.907000000E-002 -3.260953884E+002 -2.157186346E+002 
 1.908000000E-002 -3.260721095E+002 -2.159519554E+002 
 1.909000000E-002 -3.260485873E+002 -2.163468469E+002 
 1.910000000E-002 -3.260247418E+002 -2.169454379E+002 
 1.911000000E-002 -3.260005748E+002 -2.177307187E+002 
 1.912000000E-002 -3.259760887E+002 -2.186865901E+002 
 1.913000000E-002 -3.259512863E+002 -2.197978276E+002 
 1.914000000E-002 -3.259261711E+002 -2.210500464E+002 
 1.915000000E-002 -3.259007467E+002 -2.224296676E+002 
 1.916000000E-002 -3.258750172E+002 -2.239238851E+002 
 1.917000000E-002  3.291496625E+002 -2.245371780E+002 
 1.918000000E-002 -3.258266442E+002 -2.244101654E+002 
 1.919000000E-002 -3.258024248E+002 -2.246548636E+002 
 1.920000000E-002 -3.257779819E+002 -2.250462070E+002 
 1.921000000E-002 -3.257532422E+002 -2.256223814E+002 
 1.922000000E-002 -3.257282073E+002 -2.263678757E+002 
 1.923000000E-002 -3.257028796E+002 -2.272680109E+002 
 1.924000000E-002 -3.256772617E+002 -2.283089075E+002 
 1.925000000E-002 -3.256513568E+002 -2.294774533E+002 
 1.926000000E-002 -3.256251684E+002 -2.307612727E+002 
 1.927000000E-002 -3.255987004E+002 -2.321486961E+002 
 1.928000000E-002  3.294270402E+002 -2.328862666E+002 
 1.929000000E-002 -3.255483531E+002 -2.327769089E+002 
 1.930000000E-002 -3.255232342E+002 -2.330283514E+002 
 1.931000000E-002 -3.254979110E+002 -2.334122903E+002 
 1.932000000E-002 -3.254723164E+002 -2.339631797E+002 
 1.933000000E-002 -3.254464521E+002 -2.346669371E+002 
 1.934000000E-002 -3.254203203E+002 -2.355102373E+002 
 1.935000000E-002 -3.253939234E+002 -2.364804826E+002 
 1.936000000E-002 -3.253672644E+002 -2.375657737E+002 
 1.937000000E-002 -3.253403466E+002 -2.387548810E+002 
 1.938000000E-002 -3.253131736E+002 -2.400372177E+002 
 1.939000000E-002  3.297135710E+002 -2.408911411E+002 
 1.940000000E-002 -3.252609468E+002 -2.407982836E+002 
 1.941000000E-002 -3.252349735E+002 -2.410505987E+002 
 1.942000000E-002 -3.252088143E+002 -2.414221456E+002 
 1.943000000E-002 -3.251824081E+002 -2.419438873E+002 
 1.944000000E-002 -3.251557565E+002 -2.426030918E+002 
 1.945000000E-002 -3.251288616E+002 -2.433877130E+002 
 1.946000000E-002 -3.251017258E+002 -2.442863644E+002 
 1.947000000E-002 -3.250743518E+002 -2.452882921E+002 
 1.948000000E-002 -3.250467426E+002 -2.463833490E+002 
 1.949000000E-002 -3.250189015E+002 -2.475619701E+002 
 1.950000000E-002  3.300087915E+002 -2.485256187E+002 
 1.951000000E-002 -3.249648899E+002 -2.484492686E+002 
 1.952000000E-002 -3.249381106E+002 -2.486959368E+002 
 1.953000000E-002 -3.249111631E+002 -2.490495351E+002 
 1.954000000E-002 -3.248839919E+002 -2.495377983E+002 
 1.955000000E-002 -3.248565987E+002 -2.501492596E+002 
 1.956000000E-002 -3.248289852E+002 -2.508730714E+002 
 1.957000000E-002 -3.248011538E+002 -2.516989813E+002 
 1.958000000E-002 -3.247731069E+002 -2.526173077E+002 
 1.959000000E-002 -3.247448473E+002 -2.536189165E+002 
 1.960000000E-002 -3.247163780E+002 -2.546951986E+002 
 1.961000000E-002  3.303122094E+002 -2.557632396E+002 
 1.962000000E-002 -3.246606750E+002 -2.557051388E+002 
 1.963000000E-002 -3.246331416E+002 -2.559392839E+002 
 1.964000000E-002 -3.246054565E+002 -2.562690820E+002 
 1.965000000E-002 -3.245775701E+002 -2.567193186E+002 
 1.966000000E-002 -3.245494836E+002 -2.572797016E+002 
 1.967000000E-002 -3.245211989E+002 -2.579404959E+002 
 1.968000000E-002 -3.244927179E+002 -2.586925011E+002 
 1.969000000E-002 -3.244640429E+002 -2.595270300E+002 
 1.970000000E-002 -3.244351765E+002 -2.604358877E+002 
 1.971000000E-002 -3.244061215E+002 -2.614113510E+002 
 1.972000000E-002  3.306233073E+002 -2.625795506E+002 
 1.973000000E-002 -3.243488192E+002 -2.625435740E+002 
 1.974000000E-002 -3.243205861E+002 -2.627580832E+002 
 1.975000000E-002 -3.242922171E+002 -2.630580430E+002 
 1.976000000E-002 -3.242636676E+002 -2.634655824E+002 
 1.977000000E-002 -3.242349389E+002 -2.639714891E+002 
 1.978000000E-002 -3.242060325E+002 -2.645670496E+002 
 1.979000000E-002 -3.241769504E+002 -2.652440295E+002 
 1.980000000E-002 -3.241476945E+002 -2.659946543E+002 
 1.981000000E-002 -3.241182672E+002 -2.668115902E+002 
 1.982000000E-002 -3.240886711E+002 -2.676879264E+002 
 1.983000000E-002 -3.240589086E+002 -2.686171569E+002 
 1.984000000E-002 -3.240289827E+002 -2.695931633E+002 
 1.985000000E-002 -3.239988964E+002 -2.706101980E+002 
 1.986000000E-002 -3.239686526E+002 -2.716628680E+002 
 1.987000000E-002 -3.239382547E+002 -2.727461191E+002 
 1.988000000E-002 -3.239077059E+002 -2.738552207E+002 
 1.989000000E-002 -3.238770095E+002 -2.749857507E+002 
 1.990000000E-002 -3.238461689E+002 -2.761335815E+002 
 1.991000000E-002 -3.238151877E+002 -2.772948660E+002 
 1.992000000E-002 -3.237840694E+002 -2.784660242E+002 
 1.993000000E-002 -3.237528175E+002 -2.796437304E+002 
 1.994000000E-002 -3.237214355E+002 -2.808249007E+002 
 1.995000000E-002 -3.236899271E+002 -2.820066808E+002 
 1.996000000E-002 -3.236582958E+002 -2.831864348E+002 
 1.997000000E-002 -3.236265451E+002 -2.843617335E+002 
 1.998000000E-002 -3.235946787E+002 -2.855303440E+002 
 1.999000000E-002 -3.235627001E+002 -2.866902196E+002 
 2.000000000E-002 -3.235306128E+002 -2.878394893E+002 
 2.001000000E-002 -3.234984202E+002 -2.889764486E+002 
 2.002000000E-002 -3.234661259E+002 -2.900995502E+002 
 2.003000000E-002 -3.234337332E+002 -2.912073953E+002 
 2.004000000E-002 -3.234012455E+002 -2.922987254E+002 
 2.005000000E-002 -3.233686661E+002 -2.933724134E+002 
 2.006000000E-002 -3.233359982E+002 -2.944274569E+002 
 2.007000000E-002 -3.233032451E+002 -2.954629699E+002 
 2.008000000E-002 -3.232704099E+002 -2.964781765E+002 
 2.009000000E-002 -3.232374957E+002 -2.974724033E+002 
 2.010000000E-002 -3.232045056E+002 -2.984450735E+002 
 2.011000000E-002 -3.231714425E+002 -2.993957006E+002 
 2.012000000E-002 -3.231383092E+002 -3.003238823E+002 
 2.013000000E-002 -3.231051087E+002 -3.012292952E+002 
 2.014000000E-002 -3.230718437E+002 -3.021116892E+002 
 2.015000000E-002 -3.230385169E+002 -3.029708822E+002 
 2.016000000E-002 -3.230051309E+002 -3.038067557E+002 
 2.017000000E-002 -3.229716883E+002 -3.046192500E+002 
 2.018000000E-002 -3.229381916E+002 -3.054083597E+002 
 2.019000000E-002 -3.229046432E+002 -3.061741296E+002 
 2.020000000E-002 -3.228710455E+002 -3.069166507E+002 
 2.021000000E-002 -3.228374007E+002 -3.076360566E+002 
 2.022000000E-002 -3.228037111E+002 -3.083325198E+002 
 2.023000000E-002 -3.227699788E+002 -3.090062483E+002 
 2.024000000E-002 -3.227362060E+002 -3.096574826E+002 
 2.025000000E-002 -3.227023945E+002 -3.102864926E+002 
 2.026000000E-002 -3.226685465E+002 -3.108935748E+002 
 2.027000000E-002 -3.226346638E+002 -3.114790495E+002 
 2.028000000E-002 -3.226007481E+002 -3.120432584E+002 
 2.029000000E-002 -3.225668013E+002 -3.125865622E+002 
 2.030000000E-002 -3.225328251E+002 -3.131093385E+002 
 2.031000000E-002 -3.224988211E+002 -3.136119794E+002 
 2.032000000E-002 -3.224647909E+002 -3.140948899E+002 
 2.033000000E-002 -3.224307361E+002 -3.145584856E+002 
 2.034000000E-002 -3.223966580E+002 -3.150031915E+002 
 2.035000000E-002 -3.223625580E+002 -3.154294402E+002 
 2.036000000E-002 -3.223284377E+002 -3.158376700E+002 
 2.037000000E-002 -3.222942982E+002 -3.162283243E+002 
 2.038000000E-002 -3.222601408E+002 -3.166018495E+002 
 2.039000000E-002  3.327739574E+002 -3.168991137E+002 
 2.040000000E-002 -3.221926136E+002 -3.167028087E+002 
 2.041000000E-002 -3.221590826E+002 -3.165886248E+002 
 2.042000000E-002 -3.221255392E+002 -3.164898905E+002 
 2.043000000E-002 -3.220919791E+002 -3.164107833E+002 
 2.044000000E-002 -3.220584023E+002 -3.163498894E+002 
 2.045000000E-002 -3.220248087E+002 -3.163058650E+002 
 2.046000000E-002 -3.219911983E+002 -3.162774338E+002 
 2.047000000E-002 -3.219575710E+002 -3.162633842E+002 
 2.048000000E-002 -3.219239269E+002 -3.162625674E+002 
 2.049000000E-002 -3.218902662E+002 -3.162738945E+002 
 2.050000000E-002  3.331435812E+002 -3.164126388E+002 
 2.051000000E-002 -3.218235207E+002 -3.158831150E+002 
 2.052000000E-002 -3.217904214E+002 -3.155242519E+002 
 2.053000000E-002 -3.217573080E+002 -3.151961100E+002 
 2.054000000E-002 -3.217241753E+002 -3.149072306E+002 
 2.055000000E-002 -3.216910226E+002 -3.146551370E+002 
 2.056000000E-002 -3.216578491E+002 -3.144374646E+002 
 2.057000000E-002 -3.216246543E+002 -3.142519572E+002 
 2.058000000E-002 -3.215914378E+002 -3.140964638E+002 
 2.059000000E-002 -3.215581992E+002 -3.139689346E+002 
 2.060000000E-002 -3.215249382E+002 -3.138674182E+002 
 2.061000000E-002  3.335087506E+002 -3.140707543E+002 
 2.062000000E-002 -3.214587575E+002 -3.134336350E+002 
 2.063000000E-002 -3.214259938E+002 -3.130214818E+002 
 2.064000000E-002 -3.213932113E+002 -3.126465348E+002 
 2.065000000E-002 -3.213604030E+002 -3.123191174E+002 
 2.066000000E-002 -3.213275680E+002 -3.120361992E+002 
 2.067000000E-002 -3.212947057E+002 -3.117948882E+002 
 2.068000000E-002 -3.212618154E+002 -3.115924262E+002 
 2.069000000E-002 -3.212288966E+002 -3.114261844E+002 
 2.070000000E-002 -3.211959489E+002 -3.112936590E+002 
 2.071000000E-002 -3.211629721E+002 -3.111924668E+002 
 2.072000000E-002 -3.211299658E+002 -3.111203414E+002 
 2.073000000E-002 -3.210969301E+002 -3.110751285E+002 
 2.074000000E-002 -3.210638648E+002 -3.110547823E+002 
 2.075000000E-002 -3.210307700E+002 -3.110573615E+002 
 2.076000000E-002 -3.209976458E+002 -3.110810250E+002 
 2.077000000E-002 -3.209644924E+002 -3.111240284E+002 
 2.078000000E-002 -3.209313100E+002 -3.111847206E+002 
 2.079000000E-002 -3.208980989E+002 -3.112615393E+002 
 2.080000000E-002 -3.208648593E+002 -3.113530083E+002 
 2.081000000E-002 -3.208315918E+002 -3.114577338E+002 
 2.082000000E-002 -3.207982966E+002 -3.115744006E+002 
 2.083000000E-002 -3.207649742E+002 -3.117017696E+002 
 2.084000000E-002 -3.207316251E+002 -3.118386738E+002 
 2.085000000E-002 -3.206982498E+002 -3.119840161E+002 
 2.086000000E-002 -3.206648487E+002 -3.121367653E+002 
 2.087000000E-002 -3.206314226E+002 -3.122959540E+002 
 2.088000000E-002 -3.205979719E+002 -3.124606756E+002 
 2.089000000E-002 -3.205644972E+002 -3.126300811E+002 
 2.090000000E-002 -3.205309991E+002 -3.128033771E+002 
 2.091000000E-002 -3.204974782E+002 -3.129798227E+002 
 2.092000000E-002 -3.204639352E+002 -3.131587274E+002 
 2.093000000E-002 -3.204303706E+002 -3.133394486E+002 
 2.094000000E-002 -3.203967851E+002 -3.135213892E+002 
 2.095000000E-002 -3.203631794E+002 -3.137039953E+002 
 2.096000000E-002 -3.203295540E+002 -3.138867543E+002 
 2.097000000E-002 -3.202959097E+002 -3.140691927E+002 
 2.098000000E-002 -3.202622469E+002 -3.142508741E+002 
 2.099000000E-002 -3.202285665E+002 -3.144313972E+002 
 2.100000000E-002 -3.201948690E+002 -3.146103941E+002 
 2.101000000E-002 -3.201611550E+002 -3.147875284E+002 
 2.102000000E-002 -3.201274251E+002 -3.149624935E+002 
 2.103000000E-002 -3.200936800E+002 -3.151350110E+002 
 2.104000000E-002 -3.200599204E+002 -3.153048294E+002 
 2.105000000E-002 -3.200261467E+002 -3.154717218E+002 
 2.106000000E-002 -3.199923595E+002 -3.156354853E+002 
 2.107000000E-002 -3.199585595E+002 -3.157959393E+002 
 2.108000000E-002 -3.199247473E+002 -3.159529240E+002 
 2.109000000E-002 -3.198909233E+002 -3.161062993E+002 
